X Y Z
1517723.32 14259698.70 12.01
1517730.18 14259699.39 12.89
1517729.13 14260040.83 12.93
1517730.71 14260034.56 12.99
1517710.76 14259700.05 13.35
1517729.56 14260018.25 13.48
1517729.39 14260051.29 13.55
1517716.73 14259700.67 13.58
1517725.16 14259750.97 14.60
1517730.74 14259779.64 14.63
1517729.98 14259786.23 14.70
1517723.72 14259745.39 14.89
1517728.15 14259730.30 15.26
1517728.97 14259738.73 15.39
1517718.40 14259724.59 15.52
1517724.31 14259736.27 15.68
1517720.31 14259731.97 15.75
1517727.79 14259720.72 16.04
1517716.80 14259713.37 16.14
1517727.13 14259715.17 16.17
1517721.62 14259717.86 16.31
1517715.91 14259705.03 16.34
1517723.36 14259707.10 16.83
1517728.87 14259708.71 17.32
1517749.77 14259699.62 11.19
1517744.81 14259697.95 11.19
1517736.97 14259699.98 12.89
1517734.15 14260029.31 13.06
1517735.92 14260044.17 13.19
1517738.09 14260038.69 13.22
1517742.09 14260028.10 13.25
1517741.04 14260023.21 13.48
1517750.72 14260063.60 13.52
1517743.50 14260039.51 13.65
1517731.07 14260006.48 13.78
1517754.89 14260067.07 13.78
1517731.00 14259997.59 13.81
1517742.75 14260047.55 13.85
1517737.24 14260016.78 13.85
1517755.05 14260043.42 13.88
1517752.85 14260053.06 13.88
1517753.80 14260010.68 13.94
1517755.28 14260005.79 14.01
1517748.82 14260039.55 14.11
1517750.75 14260030.95 14.14
1517742.35 14259841.61 14.17
1517738.65 14259996.08 14.27
1517753.21 14260120.65 14.27
1517747.67 14260053.56 14.27
1517752.13 14260072.42 14.30
1517739.27 14259836.27 14.30
1517743.93 14259857.69 14.34
1517742.35 14260119.37 14.37
1517748.75 14260014.45 14.37
1517733.53 14260118.06 14.37
1517738.12 14259800.05 14.37
1517741.57 14259846.83 14.37
1517747.50 14259874.26 14.40
1517745.34 14259852.83 14.40
1517742.88 14260013.40 14.47
1517745.21 14259778.85 14.53
1517749.77 14260001.36 14.53
1517730.94 14259760.77 14.53
1517735.07 14259795.58 14.57
1517735.79 14260002.54 14.60
1517748.98 14259784.27 14.60
1517741.37 14259783.48 14.60
1517752.26 14260106.44 14.60
1517737.69 14259807.46 14.63
1517747.47 14259794.11 14.70
