X Y Z
2115334.39 14058700.57 9.48
2115336.75 14058641.88 9.51
2115339.67 14058636.14 9.55
2115332.91 14058659.63 9.65
2115337.11 14058662.94 9.68
2115336.75 14058696.11 9.68
2115330.68 14058668.39 9.81
2115330.35 14058590.70 9.84
2115332.71 14058684.43 9.94
2115331.60 14058646.11 9.94
2115335.80 14058670.29 10.01
2115324.15 14058705.66 10.04
2115331.89 14058619.34 10.04
2115332.32 14058674.26 10.04
2115338.88 14058656.68 10.07
2115334.22 14058629.41 10.17
2115323.56 14058725.47 10.17
2115337.47 14058682.73 10.24
2115340.03 14058592.37 10.24
2115326.18 14058597.23 10.30
2115333.47 14058612.35 10.33
2115330.12 14058575.61 10.33
2115329.56 14058624.75 10.40
2115324.25 14058586.83 10.40
2115324.54 14058685.97 10.43
2115329.30 14058632.50 10.43
2115324.84 14058557.40 10.43
2115327.59 14058678.56 10.50
2115340.38 14058677.09 10.53
2115324.35 14058732.82 10.56
2115326.68 14058654.28 10.63
2115334.93 14058707.01 10.63
2115328.74 14058580.82 10.66
2115324.87 14058612.45 10.66
2115338.62 14058600.84 10.66
2115324.61 14058605.40 10.73
2115330.08 14058696.93 10.76
2115331.20 14058556.45 10.76
2115324.87 14058574.69 10.79
2115329.73 14058727.61 10.83
2115340.95 14058900.41 10.83
2115339.11 14058573.44 10.89
2115323.76 14058668.85 10.89
2115330.28 14058605.20 10.93
2115329.89 14058718.36 10.99
2115328.68 14058563.76 11.06
2115330.55 14058526.46 11.06
2115327.46 14058537.12 11.09
2115340.69 14058721.93 11.09
2115330.15 14058691.93 11.22
2115331.58 14058596.94 11.29
2115332.84 14058895.72 11.35
2115336.43 14058607.02 11.35
2115324.85 14058711.86 11.38
2115339.93 14058707.08 11.42
2115334.85 14058712.01 11.45
2115325.98 14058636.87 11.45
2115335.96 14058528.23 11.45
2115335.75 14058652.01 11.45
2115337.50 14057742.93 11.52
2115336.62 14058559.96 11.58
2115340.13 14058891.58 11.65
2115324.90 14058548.83 11.65
2115336.73 14058587.02 11.68
2115340.75 14058553.79 11.68
2115336.78 14058733.25 11.68
2115332.56 14058531.95 11.75
2115325.23 14058890.83 11.75
2115333.20 14058567.04 11.81
2115336.45 14058549.62 11.84
2115336.20 14058622.02 11.84
2115337.70 14058739.65 11.94
2115337.83 14058716.26 11.94
2115332.48 14058536.95 12.01
2115329.30 14058748.38 12.07
2115324.78 14058716.86 12.07
2115336.12 14058541.88 12.11
2115331.43 14058518.29 12.11
2115340.82 14058545.42 12.14
2115338.13 14058752.87 12.14
2115337.70 14058522.03 12.14
2115340.95 14058748.67 12.27
2115337.08 14057874.82 12.30
2115337.48 14058537.03 12.43
2115339.49 14057736.97 12.47
2115327.71 14058521.88 12.50
2115335.63 14058514.39 12.50
2115324.33 14058746.85 12.57
2115327.08 14058896.91 12.57
2115333.53 14058172.33 12.60
2115321.79 14058753.59 12.70
2115336.42 14058887.29 12.76
2115335.96 14058071.18 12.83
2115335.34 14058757.76 12.86
2115339.83 14058168.49 12.86
2115332.29 14058082.23 12.96
2115333.01 14058496.41 12.96
2115331.04 14058755.00 12.96
2115336.52 14058079.25 13.06
2115333.73 14058163.53 13.09
2115337.54 14057866.95 13.12
2115329.40 14058741.93 13.12
2115330.81 14058760.88 13.12
2115333.47 14058024.39 13.16
2115334.25 14058004.91 13.16
2115340.88 14058879.64 13.19
2115338.91 14058494.44 13.19
2115340.16 14058003.99 13.25
2115337.77 14057986.07 13.29
2115331.63 14058474.92 13.29
2115334.85 14058198.38 13.29
2115336.58 14057882.66 13.32
2115336.88 14058144.96 13.35
2115329.37 14058501.92 13.39
2115333.66 14058062.55 13.39
2115340.72 14057936.34 13.39
2115338.22 14058056.71 13.42
2115336.62 14058766.26 13.42
2115322.21 14058810.48 13.45
2115340.55 14058109.10 13.45
2115334.23 14058086.93 13.48
2115340.91 14058102.94 13.48
2115329.33 14058405.04 13.48
2115337.77 14057916.36 13.52
2115328.55 14058454.51 13.52
2115322.54 14058763.83 13.55
2115336.12 14057968.42 13.55
2115328.78 14058493.59 13.58
2115329.92 14058883.91 13.58
2115337.80 14058050.08 13.58
2115335.99 14058469.70 13.62
2115333.26 14058151.92 13.65
2115332.88 14058107.83 13.65
2115331.70 14058203.53 13.65
2115339.01 14057924.59 13.65
2115339.18 14058195.62 13.65
2115327.86 14058381.18 13.68
2115334.45 14058031.18 13.75
2115337.17 14057995.19 13.75
2115327.86 14058511.88 13.81
2115328.31 14058481.88 13.81
2115333.40 14058452.58 13.81
2115340.13 14058027.01 13.81
2115334.25 14057973.11 13.81
2115340.39 14058018.59 13.85
2115331.14 14058437.48 13.85
2115327.93 14058506.88 13.85
2115334.52 14058100.77 13.91
2115333.30 14058192.60 13.91
2115332.61 14058774.82 13.94
2115321.00 14058823.34 13.94
2115337.93 14058507.03 13.94
2115329.50 14058768.52 13.94
2115336.56 14057931.94 13.94
2115332.45 14058130.53 13.98
2115337.28 14058216.99 13.98
2115336.81 14057909.11 13.98
2115338.00 14058502.03 13.98
2115331.99 14058138.86 13.98
2115333.18 14058156.92 14.01
2115340.88 14058043.75 14.01
2115337.54 14058225.87 14.04
2115336.26 14057900.35 14.04
2115340.39 14058452.12 14.04
2115329.33 14058247.69 14.07
2115332.09 14058209.63 14.07
2115334.02 14058113.07 14.07
2115337.21 14057960.98 14.11
2115337.88 14058176.99 14.11
2115334.29 14058444.90 14.11
2115327.17 14058460.74 14.11
2115336.78 14057816.65 14.14
2115334.48 14058407.23 14.14
2115338.26 14058151.99 14.14
2115332.15 14058232.92 14.17
2115338.22 14057796.54 14.17
2115332.06 14058239.52 14.17
2115340.46 14058874.46 14.17
2115336.32 14057847.16 14.21
2115327.92 14058467.08 14.21
2115332.48 14058119.96 14.21
2115330.58 14058221.70 14.21
2115337.17 14058435.32 14.21
2115339.67 14058129.77 14.24
2115338.48 14058137.00 14.24
2115329.36 14058411.89 14.24
2115328.58 14058389.88 14.24
2115326.68 14058433.45 14.27
2115325.82 14058773.64 14.27
2115340.39 14057782.10 14.30
2115339.21 14058440.76 14.30
2115335.36 14058011.94 14.34
2115338.51 14057801.96 14.37
2115332.15 14058252.31 14.37
2115338.95 14058772.08 14.37
2115328.83 14058446.89 14.40
2115332.65 14058308.84 14.40
2115337.24 14058209.17 14.40
2115339.70 14058402.64 14.44
2115334.88 14058267.40 14.44
2115334.19 14058276.79 14.44
2115338.42 14058272.85 14.44
2115333.31 14058481.96 14.47
2115330.32 14058273.28 14.50
2115338.21 14057821.96 14.50
2115340.32 14057840.83 14.50
2115338.45 14058378.33 14.50
2115339.44 14057833.38 14.53
2115328.35 14058813.63 14.57
2115330.15 14058356.68 14.60
2115328.38 14058370.85 14.60
2115334.19 14057951.89 14.63
2115337.99 14057894.47 14.63
2115340.91 14057828.17 14.70
2115335.40 14058397.26 14.70
2115331.27 14058281.38 14.70
2115337.96 14058281.22 14.73
2115322.30 14058881.84 14.73
2115323.49 14058779.25 14.73
2115332.09 14058819.41 14.73
2115338.74 14057786.96 14.76
2115335.86 14058330.99 14.76
2115336.91 14058357.92 14.80
2115326.84 14058824.13 14.80
2115338.18 14058156.99 14.83
2115333.73 14058293.29 14.83
2115333.23 14058486.96 14.83
2115332.52 14058879.15 14.83
2115332.13 14058226.91 14.83
2115335.70 14058244.64 14.83
2115337.76 14057851.95 14.86
2115336.41 14057941.94 14.86
2115330.38 14058335.29 14.93
2115332.38 14058300.57 14.93
2115337.70 14058239.22 14.96
2115338.98 14058351.59 14.96
2115333.04 14058828.36 14.99
2115332.93 14058506.95 14.99
2115326.02 14058876.75 15.03
2115333.80 14058782.00 15.03
2115330.58 14058287.45 15.03
2115337.73 14058186.99 15.03
2115332.35 14058362.39 15.06
2115338.80 14058782.07 15.06
2115329.53 14058316.22 15.06
2115340.46 14058314.32 15.06
2115334.16 14058091.93 15.06
2115340.32 14058482.86 15.06
2115339.98 14058037.01 15.09
2115340.65 14057760.68 15.09
2115334.81 14058381.97 15.12
2115321.43 14058789.65 15.12
2115323.50 14058801.85 15.12
2115337.06 14058231.99 15.16
2115338.45 14058296.37 15.16
2115340.13 14058306.41 15.22
2115329.58 14058396.89 15.26
2115334.13 14058426.96 15.26
2115332.81 14058181.92 15.29
2115340.36 14057949.20 15.29
2115328.43 14058806.92 15.29
2115333.04 14058392.40 15.32
2115338.89 14057776.96 15.35
2115327.92 14058788.01 15.39
2115336.78 14058414.71 15.42
2115328.80 14058781.92 15.49
2115338.52 14058364.55 15.49
2115332.35 14058259.47 15.49
2115335.48 14058336.97 15.52
2115332.73 14058186.92 15.52
2115338.61 14058462.03 15.55
2115338.03 14058820.32 15.58
2115331.20 14058872.10 15.62
2115327.00 14058796.31 15.65
2115340.75 14058790.83 15.65
2115335.71 14058321.98 15.68
2115339.86 14058867.73 15.68
2115333.70 14058808.51 15.68
2115327.36 14058417.18 15.68
2115327.96 14058832.73 15.72
2115334.73 14058386.97 15.81
2115335.50 14058791.88 15.81
2115334.96 14058371.97 15.85
2115321.52 14058832.04 15.88
2115329.60 14058422.03 15.88
2115336.68 14058256.98 15.91
2115330.41 14058341.90 15.98
2115339.26 14057751.96 16.04
2115334.85 14058797.16 16.08
2115340.48 14058337.05 16.11
2115330.33 14058346.90 16.14
2115339.70 14058800.18 16.14
2115325.89 14058871.67 16.17
2115333.50 14058802.00 16.24
2115332.94 14058835.68 16.24
2115330.63 14058326.90 16.31
2115332.53 14058866.99 16.37
2115327.53 14058866.91 16.57
2115340.19 14058839.02 16.77
2115322.98 14058836.84 16.90
2115337.60 14058862.06 17.09
2115321.36 14058868.88 17.16
2115337.99 14058848.77 17.42
2115329.37 14058843.32 17.65
2115331.37 14058850.08 17.88
2115332.09 14058856.38 18.11
2115322.97 14058846.64 18.41
2115322.25 14058860.25 18.83
2115322.75 14058851.84 19.78
2115363.52 14059073.01 6.56
2115364.22 14059087.49 6.73
2115363.06 14059099.98 6.89
2115364.14 14059093.06 7.02
2115364.14 14059066.03 7.19
2115359.15 14059092.41 7.55
2115359.22 14059087.41 7.74
2115344.36 14058699.00 9.68
2115341.21 14058687.02 9.88
2115353.28 14058906.81 10.01
2115345.48 14058683.97 10.04
2115341.57 14058694.41 10.10
2115352.96 14058663.11 10.14
2115356.04 14058695.88 10.14
2115354.66 14058678.20 10.17
2115364.86 14058917.40 10.17
2115349.78 14058717.23 10.24
2115350.23 14058682.04 10.27
2115348.85 14058900.05 10.33
2115341.21 14058671.70 10.33
2115347.71 14058632.00 10.37
2115349.12 14058710.09 10.40
2115355.00 14058702.31 10.40
2115341.01 14058615.30 10.40
2115345.98 14058637.17 10.43
2115356.56 14058655.86 10.43
2115354.73 14058720.95 10.47
2115352.89 14058672.95 10.50
2115345.90 14058626.43 10.50
2115364.93 14058911.14 10.53
2115348.39 14058588.30 10.60
2115355.09 14058623.87 10.60
2115353.55 14058589.09 10.66
2115364.54 14058712.58 10.66
2115357.48 14058639.25 10.70
2115350.68 14058657.24 10.70
2115341.93 14058649.82 10.73
2115348.85 14058621.57 10.76
2115356.27 14058618.06 10.76
2115347.41 14058595.03 10.79
2115354.85 14058712.31 10.79
2115361.35 14058660.28 10.79
2115345.38 14058677.16 10.79
2115349.31 14058644.27 10.83
2115356.43 14058584.10 10.83
2115344.93 14058707.16 10.86
2115351.51 14058726.39 10.86
2115341.93 14058622.88 10.93
2115346.00 14058723.38 10.93
2115360.67 14058906.94 10.93
2115345.67 14058666.65 10.96
2115351.13 14058627.24 10.99
2115361.65 14058582.46 11.02
