X Y Z
2351793.47 14079344.30 17.09
2351789.86 14079347.94 17.19
2351785.82 14079352.04 17.39
2351781.95 14079355.95 17.68
2351793.27 14079351.65 17.72
2351787.17 14079357.78 17.91
2351778.01 14079359.95 18.08
2351784.18 14079362.64 18.18
2351787.66 14079366.35 18.44
2351790.74 14079361.33 18.47
2351795.70 14079358.44 18.67
2351789.56 14079371.56 18.77
2351793.60 14079365.53 18.80
2351795.83 14079370.64 19.26
2351795.44 14079379.50 19.46
2351815.78 14079262.61 14.99
2351811.38 14079286.65 15.19
2351814.56 14079278.32 15.29
2351812.86 14079266.67 15.32
2351820.86 14079259.29 15.35
2351819.78 14079248.70 15.45
2351818.80 14079304.08 15.52
2351814.37 14079257.26 15.55
2351810.43 14079261.33 15.58
2351809.28 14079291.38 15.65
2351807.90 14079267.30 15.68
2351805.90 14079301.75 15.68
2351815.42 14079309.10 15.81
2351820.76 14079272.97 15.91
2351807.71 14079296.17 15.91
2351803.84 14079306.41 15.91
2351803.77 14079311.88 15.91
2351819.52 14079266.08 15.94
2351817.71 14079282.26 16.01
2351813.35 14079320.58 16.01
2351810.63 14079311.52 16.04
2351821.03 14079289.90 16.04
2351805.84 14079317.66 16.11
2351815.09 14079299.81 16.14
2351798.36 14079320.71 16.14
2351821.29 14079308.37 16.27
2351815.29 14079315.20 16.27
2351811.32 14079305.95 16.27
2351809.12 14079325.50 16.31
2351817.65 14079253.19 16.37
2351799.96 14079315.56 16.47
2351821.58 14079326.52 16.50
2351820.11 14079321.23 16.50
2351821.55 14079278.19 16.63
2351811.97 14079329.73 16.67
2351818.66 14079330.81 16.67
2351816.93 14079336.43 16.86
2351804.00 14079324.71 16.86
2351810.72 14079335.15 16.93
2351821.22 14079342.40 16.96
2351806.66 14079330.95 16.99
2351817.32 14079346.23 17.06
2351813.38 14079294.20 17.19
2351807.41 14079339.44 17.26
2351799.90 14079341.90 17.29
2351803.74 14079335.90 17.39
2351798.03 14079347.84 17.55
2351814.66 14079350.86 17.59
2351806.75 14079345.45 17.59
2351813.71 14079341.71 17.72
2351806.66 14079350.63 17.91
2351818.37 14079354.37 17.98
2351810.56 14079353.91 18.01
2351814.79 14079359.98 18.04
2351810.92 14079363.89 18.27
2351821.45 14079359.46 18.37
2351801.37 14079351.75 18.41
2351807.54 14079359.00 18.57
2351810.76 14079369.40 18.67
2351801.96 14079357.29 18.67
2351817.19 14079372.55 18.73
2351804.72 14079373.33 18.77
2351803.67 14079362.87 18.83
2351800.85 14079378.42 18.90
2351821.75 14079364.54 18.93
2351816.43 14079365.79 18.93
2351811.54 14079375.17 18.93
2351816.43 14079377.73 19.09
2351801.44 14079368.09 19.16
2351807.28 14079379.63 19.16
2351819.62 14079382.23 19.49
2351812.96 14079381.47 19.52
2351803.47 14079383.64 19.55
2351809.12 14079385.60 19.95
2351804.10 14079388.69 20.14
2351820.86 14079387.97 20.24
2351815.09 14079387.34 20.47
2351811.05 14079391.84 20.87
2351818.21 14079392.26 21.33
2351805.08 14079393.68 21.59
2351811.35 14079397.78 22.21
2351819.52 14079401.85 22.38
2351813.12 14079403.29 23.06
2351818.24 14079407.32 23.06
2351843.83 14079180.45 13.42
2351841.60 14079175.43 13.52
2351845.14 14079170.87 13.71
2351846.06 14079235.54 14.80
2351842.48 14079276.55 14.80
2351842.84 14079245.55 14.89
2351826.11 14079232.23 14.96
2351846.19 14079226.78 15.03
2351843.07 14079252.24 15.06
2351833.23 14079266.74 15.09
2351835.13 14079255.39 15.09
2351842.02 14079231.27 15.12
2351843.83 14079271.60 15.12
2351837.43 14079281.64 15.12
2351845.44 14079219.37 15.16
2351835.86 14079261.29 15.22
2351825.23 14079237.54 15.29
2351842.06 14079223.24 15.29
2351837.07 14079242.63 15.29
2351841.56 14079238.10 15.35
2351833.49 14079226.03 15.35
2351827.46 14079265.56 15.39
2351832.74 14079279.83 15.45
2351837.73 14079274.75 15.49
2351838.42 14079248.96 15.52
2351833.95 14079288.69 15.68
2351829.39 14079292.04 15.68
2351822.04 14079242.82 15.72
2351831.10 14079251.88 15.72
2351830.34 14079296.96 15.75
2351843.76 14079281.96 15.75
2351843.96 14079266.54 15.75
2351826.57 14079222.35 15.75
2351843.37 14079257.49 15.78
2351823.52 14079301.78 15.78
2351834.87 14079307.85 15.81
2351844.19 14079287.41 15.88
2351828.08 14079277.34 15.91
2351822.70 14079254.40 15.91
2351839.53 14079289.61 15.91
2351840.32 14079304.80 15.91
2351824.90 14079331.34 15.94
2351838.12 14079269.27 15.94
2351837.00 14079230.88 15.94
2351835.82 14079299.38 15.94
2351826.74 14079325.50 15.94
2351842.88 14079319.89 15.98
2351844.32 14079324.81 16.01
2351830.51 14079284.98 16.01
2351825.26 14079295.15 16.04
2351830.11 14079271.40 16.04
2351831.98 14079319.04 16.11
2351831.03 14079311.10 16.11
2351831.53 14079239.31 16.11
2351824.24 14079317.30 16.14
2351831.39 14079231.47 16.21
2351841.70 14079330.29 16.21
2351825.49 14079285.38 16.21
2351839.27 14079325.89 16.27
2351830.77 14079302.76 16.27
2351832.80 14079340.36 16.34
2351843.86 14079292.95 16.34
2351825.62 14079249.22 16.37
2351829.26 14079259.75 16.40
2351842.81 14079309.65 16.40
2351838.78 14079295.09 16.40
2351828.08 14079307.00 16.44
2351835.17 14079335.90 16.44
2351843.43 14079298.04 16.44
