X Y Z
2113322.38 14056362.16 11.68
2113305.35 14056351.63 11.81
2113318.12 14056359.53 11.91
2113320.74 14056355.27 12.11
2113313.85 14056356.91 12.17
2113310.64 14056343.13 12.24
2113302.73 14056355.89 12.40
2113311.00 14056313.96 12.43
2113319.13 14056348.38 12.70
2113313.65 14056309.73 12.73
2113306.99 14056358.52 12.73
2113313.26 14056338.87 12.80
2113309.62 14056354.25 12.80
2113314.87 14056345.76 12.99
2113314.25 14056327.74 13.19
2113316.90 14056323.48 13.22
2113320.12 14056337.26 13.32
2113312.64 14056320.85 13.32
2113318.51 14056330.37 13.35
2113316.28 14056305.47 13.48
2113322.15 14056314.98 13.62
2113321.53 14056296.97 13.81
2113317.89 14056312.36 13.98
2113318.90 14056301.23 14.01
2113344.66 14056364.16 11.55
2113342.00 14056368.43 11.55
2113327.63 14056353.66 11.61
2113329.27 14056360.52 11.68
2113340.39 14056361.54 11.78
2113335.14 14056370.03 11.88
2113346.27 14056371.05 11.98
2113345.64 14056353.04 12.07
2113330.26 14056349.40 12.11
2113330.88 14056367.41 12.14
2113333.50 14056363.14 12.20
2113331.90 14056356.29 12.24
2113328.65 14056342.51 12.24
2113323.37 14056351.00 12.27
2113333.90 14056334.01 12.37
2113327.01 14056335.62 12.37
2113324.38 14056339.88 12.43
2113332.29 14056327.12 12.53
2113335.51 14056340.90 12.73
2113338.16 14056336.63 12.80
2113337.54 14056318.62 12.86
2113334.29 14056304.84 12.89
2113339.15 14056325.51 12.89
2113327.40 14056306.48 12.93
2113328.02 14056324.50 13.02
2113344.04 14056346.15 13.06
2113334.52 14056352.02 13.09
2113341.41 14056350.41 13.09
2113325.40 14056328.76 13.16
2113339.77 14056343.52 13.16
2113339.54 14056296.35 13.22
2113340.79 14056332.37 13.25
2113331.67 14056309.11 13.25
2113330.03 14056302.22 13.29
2113346.66 14056341.88 13.32
2113329.04 14056313.37 13.39
2113342.39 14056339.26 13.42
2113330.65 14056320.23 13.42
2113340.16 14056314.36 13.48
2113323.76 14056321.87 13.62
2113342.17 14056292.08 13.62
2113328.42 14056295.33 13.68
2113324.15 14056292.70 13.75
2113323.17 14056303.86 13.88
2113333.27 14056316.00 13.94
2113335.31 14056293.72 13.98
2113329.40 14056284.21 14.04
2113344.82 14056287.85 14.04
2113341.18 14056303.24 14.07
2113343.81 14056298.97 14.11
2113341.77 14056321.25 14.14
2113325.79 14056299.59 14.14
2113347.05 14056312.75 14.21
2113347.45 14056283.58 14.21
2113337.93 14056289.46 14.21
2113343.41 14056328.14 14.27
2113332.06 14056279.94 14.37
2113335.90 14056311.73 14.40
2113342.79 14056310.13 14.44
2113346.04 14056323.87 14.53
2113340.56 14056285.22 14.60
2113345.41 14056305.86 14.83
2113343.18 14056280.96 14.86
2113333.67 14056286.83 14.93
2113346.43 14056294.74 14.93
2113345.81 14056276.69 15.06
2113337.31 14056271.44 15.39
2113338.92 14056278.33 15.55
2113341.57 14056274.07 15.62
2113339.93 14056267.21 15.94
2113363.26 14056381.58 11.02
2113365.92 14056377.32 11.29
2113367.53 14056384.21 11.48
2113360.05 14056367.80 11.52
2113353.16 14056369.41 11.52
2113350.53 14056373.68 11.55
2113368.54 14056373.05 11.58
2113347.87 14056377.94 11.81
2113351.52 14056362.55 11.84
2113359.03 14056378.92 11.84
2113349.91 14056355.66 11.94
2113362.67 14056363.54 11.98
2113352.14 14056380.56 11.98
2113355.78 14056365.18 12.04
2113358.41 14056360.91 12.07
2113348.89 14056366.79 12.17
2113356.40 14056383.19 12.24
2113357.39 14056372.07 12.27
2113366.90 14056366.19 12.30
2113352.53 14056351.40 12.40
2113356.80 14056354.02 12.40
2113348.27 14056348.77 12.43
2113350.93 14056344.54 12.70
2113367.92 14056355.04 12.73
2113357.78 14056342.90 12.73
2113369.53 14056361.93 12.76
2113356.17 14056336.01 12.86
2113363.65 14056352.42 13.09
2113362.05 14056345.53 13.12
2113370.54 14056350.77 13.16
2113371.56 14056339.65 13.52
2113368.94 14056343.92 13.52
2113354.53 14056329.15 13.58
2113366.67 14056319.02 13.58
2113367.30 14056337.03 13.68
2113357.16 14056324.89 13.71
2113365.07 14056312.13 13.75
2113359.82 14056320.62 13.75
2113372.55 14056328.53 13.81
2113361.42 14056327.51 13.81
2113370.94 14056321.64 13.85
2113369.33 14056314.75 13.85
2113360.80 14056309.50 13.88
2113365.69 14056330.14 13.88
2113363.43 14056305.24 13.91
2113370.31 14056303.63 14.07
2113350.30 14056326.50 14.07
2113355.55 14056318.00 14.14
2113354.30 14056281.98 14.14
2113370.71 14056274.46 14.21
2113368.71 14056296.74 14.24
2113368.08 14056278.73 14.37
2113359.19 14056302.61 14.40
2113356.57 14056306.88 14.40
2113358.18 14056313.73 14.44
2113364.44 14056294.11 14.50
2113353.32 14056293.10 14.50
2113349.68 14056308.48 14.53
2113371.33 14056292.47 14.57
2113369.69 14056285.62 14.57
2113349.06 14056290.47 14.70
2113350.70 14056297.36 14.76
2113356.96 14056277.71 14.86
2113363.82 14056276.10 14.93
2113366.44 14056271.84 14.96
2113351.29 14056315.37 15.16
2113362.83 14056287.23 15.26
2113369.10 14056267.57 15.39
2113353.94 14056311.11 15.39
2113358.57 14056284.60 15.42
2113362.21 14056269.21 15.45
2113357.55 14056295.72 15.45
2113368.48 14056249.56 15.45
2113365.85 14056253.83 15.49
2113364.84 14056264.95 15.85
2113370.48 14056227.28 16.04
2113370.09 14056256.45 16.11
2113369.86 14056209.27 16.14
2113372.71 14056252.19 16.21
2113371.50 14056216.16 16.21
2113368.87 14056220.43 16.27
2113369.49 14056238.44 16.37
2113372.51 14056205.04 16.44
2113369.27 14056191.26 16.80
2113370.87 14056198.15 16.99
2113368.25 14056202.42 17.26
2113367.62 14056184.37 17.39
2113395.68 14056395.72 10.73
2113394.07 14056388.83 11.22
2113391.41 14056393.10 11.22
2113384.55 14056394.71 11.61
2113375.43 14056371.44 11.88
2113378.06 14056367.18 11.94
2113376.02 14056389.46 12.01
2113383.31 14056358.68 12.17
2113389.80 14056386.21 12.24
2113373.79 14056364.55 12.24
2113382.91 14056387.85 12.37
2113385.54 14056383.58 12.43
2113374.42 14056382.57 12.47
2113376.42 14056360.29 12.57
2113388.16 14056379.32 12.57
2113397.68 14056373.45 12.60
2113396.07 14056366.56 12.66
2113395.05 14056377.71 12.73
2113385.93 14056354.42 12.80
2113391.18 14056345.92 12.93
2113377.66 14056396.35 12.96
2113387.57 14056361.31 12.96
2113395.45 14056348.54 12.99
2113393.84 14056341.65 13.09
2113390.20 14056357.04 13.09
2113384.91 14056365.57 13.12
2113384.32 14056347.56 13.22
2113394.43 14056359.70 13.32
2113389.18 14056368.20 13.35
2113374.81 14056353.43 13.39
2113389.57 14056339.03 13.42
2113379.67 14056374.07 13.45
2113386.95 14056343.29 13.48
2113381.08 14056333.78 13.48
2113378.45 14056338.05 13.62
2113383.70 14056329.52 13.62
2113376.81 14056331.16 13.65
2113379.44 14056326.89 13.65
2113377.43 14056349.17 13.65
2113384.72 14056318.39 13.81
2113387.97 14056332.17 13.85
2113375.60 14056295.13 13.91
2113386.33 14056325.28 13.98
2113397.45 14056326.27 14.01
2113397.09 14056355.43 14.01
2113378.22 14056290.87 14.07
2113387.34 14056314.13 14.11
2113377.83 14056320.00 14.17
2113390.59 14056327.91 14.17
2113380.06 14056344.90 14.21
2113383.08 14056311.50 14.34
2113395.84 14056319.41 14.37
2113377.20 14056301.99 14.40
2113374.58 14056306.25 14.40
2113380.85 14056286.60 14.44
2113396.86 14056308.26 14.44
2113376.58 14056283.98 14.80
2113381.47 14056304.61 14.86
2113386.10 14056278.10 14.86
2113378.81 14056308.88 14.93
2113388.33 14056303.01 14.93
2113395.22 14056301.40 14.93
2113388.72 14056273.84 14.96
2113377.60 14056272.86 14.96
2113376.19 14056313.14 14.96
2113379.83 14056297.76 14.99
2113389.97 14056309.90 15.03
2113390.98 14056298.74 15.09
2113396.23 14056290.24 15.09
2113380.22 14056268.59 15.12
2113375.96 14056265.97 15.16
2113396.63 14056261.11 15.19
2113388.95 14056321.02 15.19
2113381.86 14056275.48 15.26
2113379.21 14056279.74 15.32
2113384.09 14056300.38 15.42
2113378.62 14056261.70 15.45
2113394.59 14056283.35 15.49
2113387.11 14056266.98 15.49
2113374.97 14056277.09 15.52
2113386.72 14056296.12 15.52
2113394.99 14056254.22 15.52
2113389.74 14056262.72 15.55
2113391.97 14056287.62 15.62
2113382.45 14056293.49 15.72
2113379.60 14056250.58 15.75
2113376.97 14056254.84 15.78
2113388.10 14056255.83 15.81
2113393.38 14056247.33 15.81
2113395.61 14056272.23 15.85
2113396.00 14056243.07 15.88
2113392.99 14056276.50 15.91
2113373.73 14056241.06 15.94
2113385.08 14056289.23 16.04
2113385.47 14056260.09 16.04
2113376.35 14056236.80 16.17
2113397.25 14056279.12 16.17
2113382.22 14056246.31 16.21
2113394.36 14056236.21 16.21
2113389.11 14056244.71 16.24
2113397.02 14056231.94 16.27
2113375.37 14056247.95 16.31
2113397.61 14056249.95 16.34
2113392.76 14056229.32 16.37
2113387.51 14056237.82 16.44
2113375.76 14056218.79 16.54
2113374.12 14056211.90 16.54
2113383.86 14056253.20 16.54
2113380.62 14056239.46 16.67
2113395.38 14056225.05 16.70
2113375.14 14056200.78 16.73
2113374.74 14056229.94 16.73
2113397.38 14056202.78 16.77
2113394.76 14056207.04 16.80
2113385.87 14056230.93 16.83
2113392.13 14056211.31 16.96
2113390.92 14056175.25 16.99
2113383.24 14056235.19 17.03
2113393.77 14056218.16 17.03
2113377.76 14056196.51 17.06
2113376.12 14056189.65 17.06
2113377.37 14056225.68 17.09
2113374.51 14056182.76 17.09
2113386.88 14056219.80 17.13
2113378.39 14056214.55 17.13
2113384.26 14056224.07 17.22
2113390.52 14056204.42 17.26
2113379.37 14056203.40 17.26
2113395.77 14056195.92 17.29
2113388.26 14056179.52 17.39
2113387.28 14056190.64 17.49
2113381.01 14056210.29 17.49
2113395.15 14056177.87 17.55
2113384.65 14056194.90 17.55
2113382.39 14056170.00 17.59
2113379.99 14056221.41 17.59
2113387.90 14056208.68 17.68
2113372.87 14056175.87 17.72
2113377.14 14056178.50 17.72
2113396.79 14056184.76 17.75
2113383.64 14056206.02 17.81
2113396.40 14056213.93 17.85
2113384.03 14056176.89 17.91
2113392.53 14056182.14 17.95
2113380.39 14056192.28 17.95
2113386.65 14056172.63 17.95
2113385.64 14056183.78 17.95
2113375.53 14056171.64 18.01
2113378.78 14056185.39 18.04
2113388.88 14056197.53 18.08
2113394.17 14056189.03 18.27
2113383.01 14056188.01 18.54
2113400.93 14056387.22 11.25
2113404.17 14056400.97 11.32
2113421.20 14056411.50 11.61
2113403.55 14056382.96 11.61
2113408.44 14056403.60 11.75
2113402.57 14056394.08 11.75
2113419.56 14056404.61 11.98
2113406.80 14056396.74 12.04
2113412.67 14056406.25 12.07
2113416.94 14056408.88 12.14
2113422.18 14056400.35 12.14
2113399.32 14056380.34 12.20
2113413.69 14056395.10 12.30
2113420.58 14056393.49 12.34
2113406.21 14056378.69 12.53
2113401.94 14056376.07 12.63
2113402.96 14056364.95 12.66
2113405.58 14056360.68 12.66
2113407.81 14056385.58 12.93
2113412.08 14056388.21 12.96
2113401.32 14056358.06 12.99
2113418.94 14056386.60 13.22
2113410.83 14056352.19 13.32
2113419.95 14056375.48 13.35
2113407.19 14056367.57 13.39
2113406.57 14056349.56 13.45
2113400.70 14056340.05 13.52
2113422.58 14056371.21 13.55
2113408.83 14056374.46 13.55
2113399.09 14056333.16 13.71
2113415.72 14056372.82 13.81
2113401.09 14056310.88 13.88
2113400.10 14056322.03 13.94
2113409.23 14056345.30 13.94
2113399.71 14056351.17 13.98
