X Y Z
1542534.92 14269965.12 11.32
1542527.25 14269786.97 11.42
1542535.32 14269970.17 11.45
1542535.51 14269976.93 11.61
1542530.46 14269891.43 11.65
1542529.80 14269873.29 11.75
1542529.90 14269880.14 11.81
1542529.90 14269850.91 11.94
1542530.23 14269885.85 11.98
1542529.58 14269727.03 11.98
1542525.34 14269772.43 12.07
1542539.71 14269959.15 12.14
1542530.10 14269792.51 12.17
1542525.51 14269752.29 12.17
1542525.34 14269763.35 12.17
1542529.25 14269841.14 12.20
1542529.51 14269865.28 12.24
1542525.28 14269778.70 12.43
1542528.72 14269798.42 12.47
1542529.48 14269857.34 12.53
1542532.72 14269895.96 12.60
1542539.98 14269990.91 12.76
1542538.70 14269983.46 12.86
1542539.16 14269954.03 12.93
1542533.48 14269900.95 12.96
1542529.64 14269831.26 12.99
1542528.10 14269809.61 12.99
1542528.98 14269739.72 13.02
1542533.25 14269908.20 13.09
1542539.65 14270000.03 13.25
1542528.56 14269818.01 13.58
1542538.27 14270006.95 13.62
1542533.25 14269862.03 13.68
1542533.38 14269854.26 13.75
1542528.92 14269767.91 13.78
1542538.83 14269948.78 13.88
1542533.68 14269919.88 13.91
1542539.52 14270027.98 13.94
1542529.18 14269715.41 13.98
1542530.03 14269720.47 14.07
1542539.19 14270015.15 14.14
1542523.14 14269424.40 14.34
1542524.52 14269419.25 14.37
1542530.17 14269688.87 14.44
1542522.42 14269409.31 14.44
1542534.20 14269844.88 14.53
1542529.15 14269706.29 14.57
1542533.32 14269773.65 14.57
1542525.31 14269396.29 14.70
1542528.85 14269625.55 14.70
1542528.69 14269631.92 14.76
1542533.05 14269808.66 14.80
1542529.08 14269675.95 14.80
1542532.69 14269733.39 14.83
1542532.99 14269788.48 14.83
1542528.23 14269638.87 14.83
1542533.61 14269835.98 14.86
1542523.77 14269402.78 14.89
1542529.44 14269619.74 14.89
1542522.98 14269430.05 14.89
1542529.58 14269656.19 14.96
1542529.80 14269663.45 14.99
1542533.05 14269823.98 15.06
1542525.28 14269388.74 15.06
1542528.56 14269698.39 15.09
1542528.85 14269644.42 15.16
1542534.53 14269936.08 15.16
1542532.89 14269742.45 15.19
1542539.09 14269943.92 15.19
1542529.48 14269649.57 15.26
1542534.86 14269930.60 15.26
1542537.29 14269914.79 15.26
1542520.52 14269437.46 15.32
1542534.10 14269680.08 15.32
1542538.33 14269896.32 15.32
1542534.66 14269691.00 15.39
1542538.20 14269905.74 15.39
1542532.63 14269753.57 15.52
1542534.79 14269726.83 15.52
1542530.03 14269606.26 15.52
1542537.02 14269781.69 15.55
1542538.60 14269871.65 15.58
1542536.92 14269762.20 15.62
1542525.51 14269383.07 15.62
1542538.30 14269751.18 15.65
1542537.61 14269804.26 15.68
1542538.99 14269678.27 15.72
1542540.11 14269685.33 15.72
1542538.30 14269735.03 15.75
1542540.40 14269884.84 15.78
1542530.17 14269600.72 15.81
1542537.97 14269818.37 15.85
1542537.58 14269641.30 15.85
1542533.87 14269696.55 15.85
1542537.78 14269767.19 15.88
1542534.14 14269710.07 15.91
1542539.78 14269631.59 15.91
1542539.16 14269695.53 15.91
1542536.24 14269717.35 15.91
1542523.18 14269441.79 15.94
1542538.70 14269824.44 15.98
1542538.01 14269663.18 15.98
1542533.68 14269658.98 16.01
1542527.18 14269410.95 16.01
1542536.92 14269443.92 16.01
1542537.88 14269416.07 16.04
1542535.81 14269828.67 16.08
1542537.55 14269453.51 16.08
1542535.97 14269427.13 16.08
1542538.37 14269839.36 16.08
1542539.06 14269673.09 16.11
1542538.14 14269706.26 16.11
1542538.76 14269648.09 16.14
1542534.14 14269631.00 16.14
1542538.01 14269464.46 16.21
1542529.35 14269590.51 16.21
1542528.82 14269400.45 16.27
1542535.84 14269434.64 16.27
1542537.32 14269396.78 16.31
1542532.46 14269611.94 16.37
1542537.88 14269921.16 16.40
1542538.30 14269607.57 16.44
1542529.77 14269582.90 16.50
1542524.98 14269377.62 16.54
1542538.60 14269497.14 16.54
1542540.30 14269488.58 16.57
1542534.30 14269651.83 16.57
1542540.14 14269361.38 16.57
1542532.20 14269533.10 16.60
1542537.51 14269366.53 16.63
1542523.47 14269454.36 16.67
1542532.13 14269417.84 16.67
1542536.79 14269382.80 16.67
1542531.54 14269446.16 16.70
1542539.16 14269376.18 16.73
1542530.46 14269560.76 16.77
1542533.68 14269538.61 16.80
1542538.83 14269561.02 16.83
1542529.97 14269377.49 16.90
1542529.77 14269511.44 16.99
1542533.02 14269525.42 17.03
1542530.13 14269568.86 17.03
1542535.25 14269600.36 17.06
1542532.17 14269464.73 17.09
1542539.58 14269143.96 17.09
1542533.22 14269408.07 17.09
1542535.45 14269591.73 17.09
1542533.71 14269545.89 17.13
1542532.23 14269391.40 17.16
1542529.90 14269424.14 17.16
1542532.95 14269517.45 17.19
1542538.14 14269340.28 17.19
1542527.64 14269429.16 17.19
1542538.20 14269571.35 17.19
1542538.14 14269128.24 17.22
1542538.43 14269553.31 17.22
1542524.65 14269461.58 17.26
1542538.11 14269149.73 17.26
1542525.11 14269477.32 17.29
1542529.02 14269482.28 17.29
1542533.12 14269577.16 17.29
1542538.20 14269509.77 17.32
1542528.30 14269434.31 17.32
1542529.87 14269491.89 17.42
1542539.38 14268823.36 17.45
1542538.70 14269159.18 17.45
1542524.00 14269468.27 17.49
1542537.58 14269532.77 17.49
1542529.77 14269502.98 17.52
1542537.81 14269115.38 17.52
1542527.44 14269449.73 17.52
1542530.43 14269454.39 17.52
1542539.32 14269198.65 17.52
1542539.81 14269526.90 17.59
1542537.61 14269170.60 17.65
1542537.78 14268982.31 17.68
1542539.55 14269214.14 17.72
1542531.74 14269472.21 17.72
1542539.42 14268828.57 17.75
1542539.65 14269175.88 17.78
1542538.30 14269205.18 17.81
1542525.08 14269368.66 17.85
1542533.12 14269362.95 17.85
1542537.38 14269138.51 17.88
1542532.23 14269369.19 17.88
1542539.02 14268813.91 17.88
1542538.53 14269018.04 17.91
1542537.42 14269189.00 17.95
1542540.40 14269026.80 17.95
1542537.84 14269109.97 18.01
1542537.06 14269335.40 18.01
1542540.43 14268780.70 18.04
1542540.50 14268767.12 18.04
1542539.06 14269164.82 18.04
1542533.25 14269350.39 18.04
1542539.42 14268973.19 18.08
1542538.04 14269002.42 18.21
1542538.40 14269041.27 18.21
1542539.22 14268950.85 18.24
1542539.98 14268786.74 18.27
1542538.30 14268833.79 18.27
1542540.07 14269052.46 18.27
1542539.61 14268804.62 18.34
1542538.37 14269062.95 18.34
1542533.05 14269345.14 18.37
1542538.27 14269235.03 18.41
1542538.07 14269227.82 18.44
1542540.17 14268792.02 18.44
1542537.45 14269081.16 18.44
1542538.53 14268944.55 18.44
1542536.33 14269098.13 18.47
1542537.02 14268839.10 18.47
1542525.47 14269362.20 18.57
1542538.33 14268959.87 18.60
1542538.60 14269256.36 18.60
1542538.17 14268939.17 18.60
1542538.76 14269074.18 18.70
1542539.29 14268927.23 18.73
1542529.67 14268967.35 18.73
1542532.86 14269135.92 18.77
1542535.28 14268849.70 18.86
1542532.92 14269150.22 18.90
1542538.24 14268919.94 18.90
1542528.92 14268979.06 18.93
1542524.98 14269354.72 19.03
1542539.02 14269261.61 19.03
1542529.25 14269358.95 19.06
1542534.33 14269329.46 19.09
1542538.01 14268844.55 19.09
1542539.16 14268896.42 19.13
1542528.92 14268956.66 19.16
1542531.71 14269335.20 19.16
1542538.93 14269275.78 19.16
1542533.32 14269142.58 19.16
1542533.15 14269123.81 19.19
1542527.67 14269342.45 19.26
1542533.91 14269213.12 19.26
1542527.90 14269348.39 19.29
1542539.06 14269287.40 19.29
1542531.45 14268973.55 19.29
1542535.05 14268857.87 19.29
1542534.10 14269012.20 19.29
1542533.81 14269155.97 19.29
1542530.23 14268909.90 19.32
1542533.15 14269168.47 19.36
1542538.60 14269295.73 19.36
1542533.09 14268863.28 19.39
1542529.15 14268987.50 19.39
1542533.38 14268959.15 19.39
1542533.68 14269199.50 19.42
1542534.73 14268967.22 19.42
1542534.27 14268987.23 19.46
1542532.36 14269161.87 19.46
1542530.40 14268903.54 19.46
1542533.22 14268997.34 19.49
1542528.39 14269019.29 19.49
1542528.30 14268994.98 19.52
1542535.15 14269091.89 19.52
1542532.95 14269218.70 19.52
1542528.49 14268947.73 19.55
1542533.64 14269176.77 19.55
1542532.66 14268869.55 19.55
1542531.81 14268952.13 19.59
1542531.02 14269130.41 19.59
1542534.50 14269056.46 19.59
1542533.94 14269025.06 19.62
1542534.89 14269252.49 19.62
1542534.20 14269036.58 19.65
1542532.10 14269206.10 19.69
1542538.43 14269307.08 19.69
1542527.64 14269024.90 19.72
1542534.27 14269240.91 19.75
1542533.58 14269048.78 19.75
1542539.35 14268882.18 19.78
1542533.02 14269003.87 19.78
1542528.36 14268920.04 19.78
1542528.03 14269005.21 19.82
1542530.49 14268883.66 19.82
1542531.94 14268916.30 19.88
1542532.10 14269078.83 19.95
1542530.36 14268894.42 19.95
1542528.59 14268925.65 19.98
1542533.22 14268877.49 20.01
1542538.43 14269312.79 20.01
1542533.41 14269062.46 20.05
1542534.99 14269267.42 20.08
1542533.97 14268924.67 20.08
1542528.66 14268941.50 20.08
1542535.41 14268891.86 20.24
1542532.72 14269085.82 20.28
1542526.92 14268935.95 20.34
1542528.72 14269102.95 20.34
1542528.72 14269097.50 20.34
1542532.13 14268934.87 20.37
1542529.61 14269193.83 20.41
1542532.82 14269042.02 20.47
1542528.00 14269134.41 20.47
1542528.92 14269071.22 20.57
1542528.69 14269187.63 20.60
1542527.44 14269112.95 20.64
1542528.69 14269056.98 20.67
1542527.02 14269087.69 20.67
1542528.33 14269123.13 20.67
1542529.21 14269153.57 20.70
1542530.43 14269181.00 20.77
1542527.54 14269047.76 20.77
