X Y Z
1964217.13 14043638.30 18.24
1964223.82 14043642.07 18.50
1964233.11 14043648.04 18.77
1964229.66 14043643.32 19.49
1964235.93 14043644.14 20.14
1964224.97 14043635.08 20.54
1964219.76 14043632.49 20.93
1964232.12 14043636.36 21.85
1964227.04 14043630.79 22.67
1964223.53 14043625.05 24.90
1964231.73 14043624.42 25.43
1964232.88 14043619.44 25.59
1964227.63 14043621.53 26.08
1964228.65 14043616.19 26.21
1964233.96 14043612.22 26.28
1964245.12 14043654.61 18.86
1964239.11 14043652.01 18.90
1964257.06 14043662.15 19.00
1964254.30 14043655.29 20.31
1964244.62 14043649.23 21.29
1964253.45 14043650.73 22.47
1964244.00 14043644.40 23.00
1964259.75 14043652.97 23.23
1964238.92 14043639.87 23.65
1964250.00 14043644.21 24.48
1964237.60 14043635.05 24.64
1964237.44 14043627.70 25.13
1964244.00 14043635.64 25.30
1964243.67 14043628.29 25.36
1964241.34 14043622.19 25.46
1964247.38 14043631.94 25.49
1964246.89 14043623.73 25.75
1964251.35 14043635.18 25.85
1964240.52 14043616.25 25.89
1964254.04 14043629.21 25.89
1964261.16 14043647.32 25.89
1964256.40 14043624.06 26.18
1964259.72 14043634.17 26.25
1964246.63 14043616.42 26.44
1964254.27 14043640.89 26.67
1964260.90 14043620.32 26.74
1964243.31 14043596.21 26.84
1964249.94 14043585.97 26.87
1964260.18 14043591.06 27.00
1964238.36 14043607.56 27.03
1964256.63 14043615.96 27.20
1964244.36 14043605.16 27.36
1964240.23 14043601.82 27.43
1964259.88 14043585.61 27.43
1964260.80 14043641.55 27.46
1964248.46 14043594.27 27.49
1964251.25 14043606.34 28.05
1964250.46 14043612.15 28.12
1964252.43 14043600.50 28.22
1964259.09 14043599.78 28.22
1964254.27 14043588.96 28.58
1964276.78 14043672.19 19.06
1964265.00 14043666.38 19.09
1964284.85 14043678.13 19.39
1964271.20 14043667.11 19.88
1964284.62 14043671.83 21.33
1964263.82 14043660.25 21.39
1964274.38 14043663.20 22.15
1964280.42 14043668.61 22.60
1964266.74 14043656.02 23.46
1964281.47 14043658.54 24.05
1964275.89 14043654.77 24.28
1964284.95 14043651.32 24.31
1964279.14 14043627.77 24.77
1964284.32 14043626.13 24.80
1964277.33 14043648.60 24.84
1964276.28 14043623.24 24.84
1964265.36 14043651.00 25.13
1964275.53 14043565.70 25.20
1964271.40 14043625.64 25.30
1964284.98 14043620.68 25.33
1964271.63 14043647.98 25.33
1964282.75 14043644.44 25.33
1964284.62 14043524.55 25.49
1964281.99 14043606.41 25.56
1964270.71 14043632.30 25.56
1964277.73 14043616.12 25.62
1964275.69 14043604.77 25.82
1964285.60 14043613.46 25.85
1964265.69 14043633.64 25.89
1964280.06 14043532.62 25.92
1964285.40 14043602.67 25.92
1964268.97 14043569.37 26.15
1964266.74 14043620.12 26.21
1964280.78 14043600.01 26.28
1964275.69 14043559.26 26.31
1964270.05 14043600.77 26.38
1964284.91 14043540.86 26.38
1964284.68 14043545.98 26.38
1964283.34 14043636.13 26.44
1964279.37 14043640.07 26.48
1964264.01 14043577.80 26.57
1964266.21 14043644.27 26.57
1964279.63 14043549.03 26.71
1964269.82 14043613.20 26.74
1964262.73 14043628.19 26.77
1964274.22 14043640.27 26.80
1964285.14 14043596.24 26.87
1964275.37 14043595.71 26.94
1964263.16 14043612.38 27.36
1964280.42 14043555.23 27.39
1964281.14 14043592.07 27.49
1964268.51 14043594.80 27.49
1964266.93 14043609.00 27.69
1964286.23 14043550.93 27.69
1964264.93 14043601.06 27.76
1964281.89 14043561.79 28.08
1964284.13 14043587.94 28.25
1964276.87 14043587.64 28.35
1964270.38 14043588.37 28.48
1964285.90 14043577.28 28.84
1964276.05 14043571.24 29.07
1964272.54 14043575.05 29.07
1964279.47 14043579.77 29.27
1964266.02 14043583.71 29.30
1964283.63 14043572.03 29.36
1964283.60 14043566.45 29.46
1964308.83 14043690.69 18.80
1964296.13 14043682.85 18.86
1964300.56 14043687.51 19.00
1964291.47 14043679.28 19.16
1964306.04 14043682.92 21.03
1964312.11 14043684.72 22.83
1964298.40 14043675.57 22.83
1964290.10 14043671.31 23.33
1964304.14 14043676.92 23.69
1964292.23 14043658.58 23.92
1964287.14 14043659.66 24.02
1964297.22 14043656.67 24.11
1964291.34 14043652.70 24.18
1964297.02 14043651.39 24.21
1964302.89 14043655.13 24.21
1964303.71 14043660.15 24.28
1964311.00 14043679.61 24.31
1964303.15 14043648.24 24.34
1964308.50 14043647.81 24.38
1964297.97 14043644.04 24.51
1964311.55 14043654.84 24.57
1964293.94 14043664.19 24.61
1964310.01 14043616.65 24.67
1964305.88 14043665.14 24.67
1964309.32 14043511.50 24.74
1964290.69 14043645.68 24.77
1964299.78 14043666.25 24.77
1964311.00 14043611.27 24.77
1964310.27 14043502.60 24.77
1964305.75 14043606.71 24.80
1964290.29 14043619.93 24.80
1964293.71 14043639.81 24.84
1964302.83 14043512.15 24.87
1964310.96 14043673.86 24.87
1964311.75 14043603.33 25.00
1964295.08 14043614.28 25.00
1964304.53 14043502.34 25.03
1964303.35 14043616.55 25.03
1964298.46 14043608.25 25.10
1964298.92 14043505.95 25.10
1964304.83 14043497.32 25.13
1964299.58 14043603.36 25.13
1964311.52 14043525.11 25.16
1964295.74 14043624.52 25.20
1964296.13 14043619.24 25.23
1964301.65 14043639.45 25.23
1964294.85 14043510.77 25.26
1964309.39 14043530.98 25.26
1964288.65 14043638.00 25.30
1964309.95 14043518.32 25.30
1964292.98 14043630.92 25.33
1964291.11 14043517.76 25.36
1964293.61 14043605.20 25.36
1964309.32 14043596.34 25.36
1964308.01 14043492.76 25.39
1964303.32 14043520.58 25.43
1964307.19 14043640.56 25.46
1964300.46 14043622.81 25.46
1964288.49 14043608.44 25.52
1964311.85 14043591.09 25.52
1964305.81 14043525.90 25.59
1964300.96 14043628.65 25.62
1964306.57 14043623.04 25.66
1964303.02 14043596.04 25.69
1964309.55 14043632.59 25.69
1964303.71 14043537.38 25.79
1964295.25 14043599.98 25.82
1964294.66 14043522.09 25.85
1964288.72 14043533.15 25.95
1964302.37 14043530.52 26.02
1964308.50 14043587.12 26.15
1964301.48 14043541.97 26.28
1964298.50 14043592.93 26.35
1964298.20 14043537.28 26.35
1964302.83 14043587.12 26.41
1964291.80 14043595.58 26.57
1964307.98 14043580.16 26.61
1964295.12 14043529.64 26.74
1964302.92 14043578.88 26.90
1964292.56 14043590.56 27.07
1964306.34 14043573.18 27.17
1964310.44 14043567.73 27.33
1964301.35 14043574.00 27.43
1964297.87 14043581.08 27.46
1964291.57 14043545.71 27.66
1964293.15 14043539.87 27.66
1964308.63 14043551.92 27.85
1964292.89 14043582.69 27.85
1964296.79 14043547.55 27.92
1964298.20 14043568.45 27.99
1964295.67 14043574.29 28.05
1964311.13 14043560.12 28.12
1964306.83 14043563.92 28.18
1964308.70 14043543.39 28.22
1964301.02 14043553.13 28.35
1964294.26 14043554.64 28.41
1964291.47 14043576.98 28.48
1964296.00 14043561.66 28.54
1964291.24 14043569.40 28.58
1964288.49 14043564.81 28.87
1964312.77 14043694.11 18.83
1964319.36 14043698.37 18.96
1964324.94 14043702.37 19.55
1964332.48 14043706.80 20.64
1964320.48 14043692.89 21.46
1964330.68 14043698.60 22.41
1964326.35 14043694.17 22.70
1964317.49 14043687.02 23.10
1964334.65 14043614.94 24.57
1964332.12 14043603.06 24.57
1964315.72 14043508.54 24.64
1964316.11 14043648.86 24.64
1964332.06 14043609.56 24.67
1964326.58 14043602.47 24.70
1964323.10 14043512.25 24.70
1964315.79 14043502.90 24.74
1964319.13 14043517.66 24.77
1964316.24 14043521.86 24.80
1964326.87 14043517.17 24.80
1964320.61 14043505.10 24.80
1964315.85 14043616.19 24.84
1964328.84 14043508.18 24.84
1964329.43 14043597.95 24.84
1964316.90 14043677.93 24.93
1964327.27 14043607.76 24.97
1964320.05 14043607.33 24.97
1964335.14 14043511.56 25.00
1964332.06 14043502.11 25.00
1964332.35 14043519.17 25.00
1964325.07 14043500.14 25.00
1964316.28 14043657.43 25.00
1964321.07 14043612.32 25.03
1964320.87 14043647.16 25.03
1964317.43 14043600.47 25.07
1964329.89 14043591.32 25.07
1964323.86 14043595.62 25.07
1964334.39 14043495.09 25.10
1964317.79 14043594.66 25.10
1964326.87 14043615.86 25.10
1964321.07 14043654.11 25.10
1964329.30 14043497.03 25.10
