X Y Z
2004189.85 14058755.66 11.29
2004183.52 14058750.84 11.32
2004195.79 14058756.18 11.38
2004197.37 14058765.80 12.24
2004190.87 14058765.53 12.34
2004185.95 14058761.66 12.40
2004188.21 14058749.13 12.99
2004194.68 14058750.38 13.42
2004193.20 14058744.77 14.50
2004182.64 14058746.14 14.50
2004187.23 14058743.19 14.73
2004199.50 14058747.82 14.76
2004180.83 14058741.03 14.89
2004185.20 14058737.78 15.39
2004183.49 14058731.74 15.88
2004191.76 14058737.52 16.14
2004190.54 14058731.74 16.40
2004198.15 14058741.32 16.44
2004184.83 14058724.39 16.47
2004195.79 14058732.46 16.60
2004190.25 14058726.20 16.67
2004187.33 14058704.22 16.70
2004192.61 14058703.99 16.83
2004184.97 14058717.83 16.86
2004187.98 14058697.52 16.90
2004196.78 14058725.80 16.96
2004190.87 14058714.98 17.03
2004191.40 14058709.63 17.06
2004192.18 14058694.80 17.06
2004198.75 14058694.08 17.09
2004197.63 14058712.68 17.19
2004192.08 14058720.91 17.22
2004185.95 14058711.01 17.39
2004194.94 14058698.97 17.39
2004196.84 14058707.00 17.42
2004199.11 14058717.93 17.45
2004196.87 14058688.53 18.08
2004188.87 14058688.50 18.24
2004191.40 14058683.45 18.47
2004191.43 14058678.30 19.62
2004195.92 14058680.56 19.91
2004198.61 14058626.46 20.18
2004196.65 14058645.78 20.28
2004194.38 14058673.80 20.41
2004196.94 14058662.42 20.47
2004196.19 14058655.56 20.51
2004195.63 14058667.40 20.51
2004197.40 14058637.78 21.10
2004218.43 14058772.29 5.05
2004210.79 14058768.03 5.38
2004224.47 14058770.23 6.43
2004206.98 14058762.81 7.38
2004218.56 14058767.34 7.91
2004213.67 14058764.81 8.63
2004224.37 14058764.22 10.30
2004219.61 14058761.89 10.99
2004200.81 14058759.53 11.19
2004211.02 14058759.01 11.32
2004205.41 14058757.56 11.55
2004216.43 14058772.29 11.75
2004206.98 14058768.29 11.84
2004200.48 14058754.31 12.11
2004222.40 14058772.33 12.17
2004223.55 14058758.97 12.96
2004216.10 14058756.64 13.58
2004207.80 14058753.20 13.91
2004221.55 14058754.44 14.63
2004212.29 14058750.93 15.09
2004206.03 14058746.80 15.94
2004218.56 14058750.44 16.01
2004223.52 14058748.11 16.24
2004215.44 14058745.85 16.60
2004220.17 14058743.68 16.73
2004203.24 14058740.70 16.77
2004211.15 14058741.29 16.83
2004199.89 14058702.74 16.90
2004207.31 14058735.68 16.90
2004216.43 14058739.68 16.93
2004201.04 14058734.04 16.96
2004202.45 14058727.97 16.96
2004223.06 14058738.20 17.13
2004206.55 14058707.10 17.16
2004202.65 14058711.60 17.26
2004213.77 14058733.81 17.29
2004204.45 14058723.08 17.42
2004207.41 14058713.63 17.45
2004219.74 14058734.10 17.49
2004221.91 14058502.51 17.49
2004211.05 14058728.89 17.52
2004204.36 14058698.41 17.55
2004219.71 14058722.46 17.65
2004223.91 14058469.41 17.75
2004207.21 14058718.72 17.78
2004222.53 14058729.81 17.81
2004216.40 14058727.61 17.81
2004223.12 14058493.00 17.85
2004219.71 14058507.86 17.85
2004208.75 14058701.69 17.85
2004220.92 14058691.91 17.88
2004201.96 14058689.29 17.98
2004212.20 14058723.83 17.98
2004212.20 14058694.31 18.01
2004214.13 14058534.10 18.08
2004212.72 14058688.99 18.11
2004214.39 14058569.93 18.14
2004212.66 14058718.06 18.18
2004209.51 14058567.44 18.21
2004215.31 14058706.58 18.21
2004219.28 14058545.52 18.24
2004214.46 14058682.43 18.27
2004214.30 14058699.46 18.31
2004206.52 14058693.39 18.31
2004223.94 14058686.93 18.37
2004221.84 14058514.39 18.37
2004221.48 14058698.21 18.41
2004218.79 14058536.60 18.41
2004206.91 14058687.68 18.47
2004208.82 14058574.39 18.50
2004217.45 14058551.72 18.50
2004201.04 14058684.20 18.50
2004204.85 14058596.96 18.50
2004223.58 14058527.35 18.54
2004216.79 14058574.43 18.54
2004215.02 14058542.17 18.54
2004218.33 14058685.58 18.60
2004213.12 14058712.78 18.60
2004218.66 14058702.54 18.64
2004219.74 14058569.01 18.67
2004223.55 14058680.43 18.67
2004213.34 14058562.88 18.70
2004217.38 14058715.70 18.73
2004205.70 14058584.27 18.77
2004218.40 14058678.72 18.80
2004222.53 14058562.42 18.83
2004213.18 14058580.23 18.86
2004214.49 14058557.73 18.86
2004206.55 14058603.00 18.90
2004207.31 14058591.65 18.90
2004207.64 14058680.66 18.93
2004222.47 14058715.67 18.96
2004210.98 14058585.09 19.00
2004224.37 14058672.72 19.03
2004223.52 14058538.43 19.03
2004214.33 14058672.03 19.03
2004222.01 14058574.69 19.03
2004220.14 14058615.76 19.03
2004222.53 14058522.36 19.06
2004216.53 14058528.66 19.09
2004212.79 14058547.13 19.13
2004219.25 14058711.07 19.16
2004220.46 14058621.21 19.19
2004222.70 14058599.65 19.19
2004202.26 14058678.56 19.19
2004218.86 14058580.66 19.29
2004220.27 14058626.30 19.36
2004207.28 14058609.10 19.36
2004208.06 14058670.91 19.39
2004222.43 14058706.48 19.46
2004202.78 14058606.35 19.46
2004221.38 14058634.92 19.46
2004216.36 14058585.38 19.49
