X Y Z
1822740.70 14065169.16 12.11
1822736.27 14065179.60 12.27
1822749.89 14065158.34 12.50
1822745.00 14065162.44 12.63
1822743.72 14065192.52 12.63
1822748.71 14065167.82 12.86
1822741.49 14065186.45 13.02
1822742.77 14065181.07 13.06
1822747.20 14065204.92 13.06
1822742.61 14065208.43 13.09
1822747.76 14065173.00 13.29
1822749.10 14065194.29 13.32
1822749.10 14065209.75 13.39
1822738.51 14065211.26 13.94
1822741.82 14065219.16 13.94
1822736.96 14065216.90 13.98
1822749.63 14065178.94 14.27
1822749.04 14065185.47 14.27
1822745.62 14065215.62 14.44
1822731.55 14065212.70 15.42
1822773.91 14065119.98 12.07
1822762.55 14065152.40 12.17
1822763.28 14065158.04 12.20
1822765.05 14065131.34 12.27
1822765.38 14065164.87 12.27
1822757.27 14065167.52 12.53
1822751.56 14065149.77 12.53
1822765.74 14065172.80 12.53
1822764.26 14065141.24 12.57
1822766.33 14065136.45 12.63
1822770.99 14065173.62 12.66
1822759.47 14065162.77 12.66
1822774.36 14065166.24 12.70
1822770.07 14065161.09 12.70
1822774.73 14065126.38 12.76
1822764.10 14065179.60 12.89
1822773.38 14065181.79 13.02
1822759.76 14065175.30 13.02
1822757.89 14065138.36 13.06
1822770.46 14065194.88 13.22
1822767.61 14065119.95 13.22
1822774.07 14065135.80 13.25
1822755.07 14065155.02 13.29
1822759.34 14065183.80 13.29
1822770.76 14065152.82 13.29
1822766.00 14065186.81 13.35
1822768.33 14065201.45 13.39
1822775.32 14065142.46 13.42
1822768.95 14065125.76 13.45
1822762.26 14065198.00 13.45
1822773.84 14065212.96 13.48
1822753.40 14065219.33 13.65
1822767.87 14065206.96 13.68
1822762.68 14065192.95 13.75
1822757.60 14065224.02 13.81
1822767.28 14065212.40 13.88
1822768.46 14065144.98 13.88
1822762.78 14065207.22 13.94
1822755.27 14065187.37 14.11
1822763.80 14065229.43 14.14
1822756.55 14065203.78 14.14
1822772.07 14065238.98 14.21
1822775.35 14065234.81 14.21
1822772.10 14065230.55 14.27
1822773.18 14065204.86 14.40
1822768.72 14065221.26 14.53
1822776.43 14065243.44 14.60
1822775.71 14065225.66 14.67
1822763.21 14065223.99 14.93
1822761.67 14065213.16 14.99
1822756.45 14065215.23 15.03
1822754.84 14065195.84 15.39
1822800.84 14065106.70 11.29
1822794.71 14065098.82 11.52
1822786.54 14065123.23 11.52
1822784.57 14065130.71 11.71
1822778.66 14065111.32 11.75
1822794.21 14065130.51 11.75
1822784.34 14065105.06 11.81
1822785.52 14065117.49 11.81
1822780.14 14065124.71 11.84
1822798.12 14065134.29 11.84
1822791.69 14065139.37 11.84
1822791.75 14065124.05 11.88
1822784.83 14065111.39 11.91
1822782.70 14065135.47 11.94
1822788.93 14065101.22 12.04
1822797.79 14065139.44 12.04
1822796.64 14065125.27 12.14
1822790.51 14065113.29 12.17
1822787.59 14065147.18 12.17
1822794.48 14065151.84 12.20
1822784.27 14065143.38 12.30
1822794.31 14065159.62 12.30
1822795.43 14065111.42 12.40
1822798.97 14065116.24 12.40
