X Y Z
1542509.23 14269655.64 6.07
1542510.19 14269638.64 6.07
1542509.82 14269647.53 6.10
1542510.02 14269632.11 6.14
1542508.02 14269690.61 6.23
1542506.64 14269673.98 6.50
1542510.48 14269623.26 6.50
1542507.27 14269684.74 6.50
1542507.00 14269497.83 6.86
1542504.90 14269002.49 6.89
1542510.22 14269531.29 6.96
1542507.33 14269490.97 6.96
1542510.38 14269607.11 6.99
1542509.76 14269536.81 6.99
1542503.85 14268937.89 6.99
1542504.08 14269013.58 7.02
1542501.66 14269059.41 7.05
1542501.62 14269069.68 7.05
1542501.16 14269078.21 7.09
1542505.20 14268995.93 7.15
1542501.39 14269087.36 7.15
1542510.05 14269511.97 7.15
1542509.86 14269517.91 7.15
1542509.76 14269544.42 7.15
1542506.02 14269413.05 7.19
1542503.39 14269022.37 7.22
1542501.82 14269050.29 7.25
1542502.02 14269041.37 7.28
1542505.85 14269405.34 7.32
1542504.58 14268924.21 7.35
1542498.08 14269155.90 7.35
1542504.94 14268988.38 7.35
1542498.44 14269142.12 7.38
1542502.90 14269032.64 7.41
1542498.14 14269161.64 7.41
1542506.77 14269482.41 7.45
1542499.85 14269315.51 7.45
1542509.14 14269503.14 7.48
1542500.28 14269112.95 7.48
1542498.74 14269148.03 7.48
1542499.49 14269124.80 7.51
1542505.07 14268976.50 7.51
1542497.69 14269167.71 7.51
1542498.90 14269130.67 7.51
1542500.77 14269096.16 7.55
1542505.95 14268895.50 7.55
1542504.67 14269397.60 7.58
1542505.43 14268971.22 7.61
1542497.29 14269175.75 7.64
1542502.15 14269377.00 7.64
1542499.00 14269309.80 7.71
1542509.20 14269427.98 7.71
1542505.53 14269391.23 7.74
1542506.22 14268952.06 7.74
1542505.49 14268963.35 7.78
1542507.79 14269438.48 7.81
1542505.99 14269386.12 7.81
1542508.74 14269420.30 7.81
1542508.41 14269466.30 7.81
1542507.46 14269474.96 7.87
1542508.48 14268912.92 7.87
1542504.74 14269336.08 7.91
1542497.03 14269287.20 7.91
1542503.66 14269345.07 7.91
1542507.27 14269454.42 7.94
1542507.46 14269443.53 7.97
1542508.91 14268905.38 7.97
1542497.00 14269277.65 7.97
1542506.25 14268945.66 8.01
1542504.64 14269744.91 8.01
1542502.71 14269365.12 8.01
1542496.70 14269183.98 8.01
1542509.27 14268885.95 8.04
1542503.56 14269350.75 8.04
1542504.21 14269330.77 8.04
1542496.37 14269272.50 8.10
1542503.62 14269319.91 8.14
1542495.62 14269045.70 8.14
1542507.07 14269460.36 8.20
1542500.44 14269301.31 8.23
1542507.59 14268932.61 8.23
1542502.25 14269357.18 8.27
1542504.97 14269525.42 8.37
1542493.72 14269251.14 8.37
1542510.02 14269886.74 8.37
1542505.53 14269063.22 8.50
1542505.10 14269081.92 8.50
1542494.21 14269243.63 8.56
1542501.72 14269136.31 8.56
1542509.89 14269398.78 8.60
1542506.05 14269055.01 8.60
1542507.46 14269805.21 8.60
1542503.82 14269091.83 8.66
1542495.65 14269191.66 8.66
1542496.87 14269263.09 8.69
1542500.51 14269294.48 8.73
1542495.06 14269213.09 8.76
1542508.18 14269018.86 8.76
1542499.92 14269391.56 8.76
1542495.45 14269205.54 8.79
1542494.50 14269219.32 8.79
