X Y Z
2051340.02 14047857.29 10.40
2051334.91 14047859.65 10.76
2051344.78 14047854.40 10.83
2051349.51 14047848.69 11.42
2051349.01 14047880.65 11.42
2051344.19 14047859.95 11.48
2051339.24 14047862.57 11.48
2051349.41 14047886.36 11.52
2051332.90 14047864.41 11.84
2051346.59 14047876.19 11.91
2051343.63 14047865.65 12.04
2051329.92 14047858.99 12.14
2051344.94 14047871.46 12.24
2051340.15 14047869.46 12.27
2051341.24 14047874.84 12.47
2051348.39 14047867.75 12.60
2051349.83 14047855.61 12.73
2051348.19 14047862.50 13.12
2051360.69 14047888.65 9.94
2051365.88 14047885.08 10.24
2051373.75 14047878.02 10.37
2051372.44 14047838.92 10.50
2051355.61 14047886.03 10.56
2051366.93 14047840.62 10.66
2051360.56 14047883.04 10.86
2051354.59 14047846.82 10.99
2051370.21 14047881.57 10.99
2051360.17 14047893.74 11.09
2051367.42 14047890.62 11.19
2051374.08 14047872.38 11.32
2051361.78 14047841.47 11.35
2051369.45 14047875.50 11.42
2051364.89 14047895.67 11.45
2051370.08 14047844.59 11.58
2051358.89 14047849.48 11.58
2051365.42 14047879.89 11.65
2051371.55 14047894.66 11.68
2051373.39 14047888.29 11.71
2051354.26 14047852.43 11.91
2051373.09 14047866.15 11.94
2051364.93 14047845.41 12.04
2051368.40 14047870.54 12.04
2051359.12 14047854.63 12.07
2051354.75 14047881.17 12.07
2051362.56 14047862.14 12.27
2051357.48 14047859.58 12.34
2051367.91 14047865.00 12.37
2051363.81 14047856.40 12.40
2051371.55 14047860.40 12.50
2051364.24 14047874.51 12.53
2051369.09 14047905.81 12.60
2051371.03 14047849.77 12.63
2051364.56 14047851.38 12.70
2051358.04 14047865.39 12.80
2051363.38 14047868.31 12.86
2051368.83 14047855.65 12.86
2051374.44 14047855.88 12.89
2051368.89 14047899.05 12.93
2051359.68 14047878.25 13.12
2051350.49 14047873.43 13.48
2051359.41 14047872.64 13.48
2051355.21 14047838.39 13.75
2051354.16 14047868.44 14.17
2051355.18 14047875.30 14.17
2051393.63 14047907.68 9.19
2051398.32 14047904.89 9.25
2051399.18 14047939.08 9.55
2051397.08 14047863.42 9.71
2051384.94 14047876.78 9.71
2051388.61 14047909.68 9.74
2051398.62 14047868.74 9.81
2051394.03 14047827.76 10.04
2051378.80 14047878.88 10.07
2051394.16 14047901.84 10.17
2051398.23 14047909.85 10.33
2051395.37 14047872.71 10.37
2051384.18 14047881.89 10.43
2051388.78 14047829.56 10.43
2051380.90 14047873.46 10.43
2051396.59 14047857.42 10.50
2051388.22 14047904.27 10.53
2051392.35 14047867.98 10.56
2051383.46 14047915.03 10.60
2051393.17 14047832.78 10.63
2051398.98 14047944.10 10.76
2051376.90 14047835.40 10.76
2051392.71 14047912.41 10.76
2051397.80 14047824.45 10.83
2051397.44 14047934.26 10.89
2051398.42 14047877.92 10.93
2051392.39 14047861.32 10.96
2051381.07 14047885.83 11.02
2051393.53 14047853.38 11.06
2051383.10 14047904.86 11.09
2051380.35 14047893.84 11.12
2051389.73 14047875.53 11.12
2051377.88 14047910.83 11.12
2051385.50 14047899.58 11.12
2051383.63 14047831.43 11.19
2051375.95 14047883.34 11.25
2051396.52 14047845.64 11.35
2051384.87 14047889.08 11.35
2051395.76 14047837.50 11.35
2051399.28 14047852.24 11.38
2051387.92 14047834.45 11.38
2051391.57 14047897.35 11.38
2051385.99 14047894.13 11.42
2051379.82 14047899.25 11.42
2051392.48 14047841.38 11.45
2051399.73 14047841.44 11.48
2051391.99 14047930.78 11.55
2051397.70 14047898.49 11.58
2051389.89 14047849.97 11.65
2051398.72 14047829.56 11.65
2051396.85 14047949.28 11.71
2051392.75 14047880.68 11.71
2051388.19 14047918.74 11.75
2051375.78 14047843.57 11.78
2051391.73 14047925.40 11.81
2051378.15 14047867.23 11.81
2051378.15 14047905.84 11.81
2051384.45 14047853.25 11.81
2051387.46 14047840.33 11.84
2051387.69 14047864.11 11.94
2051388.48 14047857.39 11.98
2051382.81 14047836.59 11.98
2051387.60 14047934.03 12.01
2051387.56 14047870.15 12.04
2051375.03 14047900.53 12.11
2051387.07 14047928.15 12.14
2051397.73 14047883.08 12.17
2051375.95 14047848.76 12.24
2051390.97 14047890.19 12.27
2051395.04 14047893.87 12.37
2051388.02 14047885.14 12.37
2051385.63 14047847.02 12.37
2051379.23 14047853.32 12.40
2051380.44 14047845.74 12.40
2051398.85 14047888.13 12.40
2051376.44 14047862.47 12.47
2051383.17 14047858.93 12.50
2051393.67 14047917.52 12.53
2051397.44 14047929.43 12.73
2051398.75 14047918.84 13.19
2051382.44 14047864.05 13.25
2051423.85 14047933.80 9.25
2051401.80 14047860.11 9.45
2051421.26 14047927.96 9.58
2051418.04 14047936.39 9.61
2051404.72 14047866.67 9.68
2051404.00 14047901.58 9.78
2051416.30 14047895.61 9.81
2051423.09 14047960.93 9.88
2051421.06 14047892.26 9.88
2051407.18 14047858.04 9.94
2051423.39 14047855.88 10.01
2051417.29 14047931.07 10.14
2051412.92 14047937.11 10.14
2051409.68 14047862.80 10.17
2051410.92 14047897.71 10.30
2051423.16 14047861.39 10.33
2051423.46 14047938.82 10.40
2051418.93 14047812.57 10.43
2051417.58 14047857.91 10.47
2051402.72 14047872.71 10.50
2051420.14 14047971.56 10.56
2051423.95 14047808.40 10.66
2051423.95 14047888.13 10.70
2051410.63 14047854.47 10.70
2051423.00 14047867.06 10.73
2051403.74 14047877.69 10.76
2051417.91 14047962.93 10.76
2051404.59 14047819.62 10.83
2051413.61 14047815.42 10.86
2051414.40 14047890.00 10.86
2051421.36 14047897.71 10.89
2051416.73 14047925.33 10.93
2051407.84 14047872.08 10.96
2051419.32 14047885.77 10.99
2051417.94 14047941.83 10.99
2051418.07 14047864.87 11.02
2051423.68 14047922.48 11.02
2051411.35 14047878.25 11.09
2051415.42 14047900.40 11.09
2051419.12 14047852.50 11.09
2051404.56 14047853.38 11.12
2051423.55 14047944.69 11.12
2051406.26 14047882.09 11.15
2051412.37 14047929.47 11.22
2051403.67 14047896.56 11.25
2051402.72 14047906.37 11.25
2051422.57 14047966.15 11.29
2051404.16 14047940.19 11.35
2051408.99 14047893.18 11.38
2051416.30 14047880.48 11.45
2051423.98 14047951.05 11.45
2051410.82 14047902.86 11.55
