X Y Z
1908386.17 14002836.08 9.25
1908391.49 14002847.70 9.28
1908394.64 14002830.64 9.71
1908390.60 14002839.04 10.04
1908390.63 14002798.78 10.17
1908393.52 14002811.61 10.20
1908388.27 14002825.13 10.24
1908391.65 14002804.13 10.43
1908391.39 14002784.18 10.56
1908386.24 14002789.82 10.60
1908385.48 14002783.89 10.79
1908394.77 14002791.56 10.86
1908386.53 14002809.71 10.89
1908389.42 14002775.91 10.93
1908386.70 14002795.63 10.99
1908390.11 14002770.50 11.32
1908394.87 14002775.16 11.32
1908386.07 14002765.68 11.38
1908389.71 14002761.97 11.98
1908394.05 14002764.50 12.07
1908388.73 14002755.44 12.27
1908391.09 14002748.94 12.60
1908391.29 14002734.90 12.66
1908389.58 14002741.14 12.73
1908385.94 14002735.00 12.89
1908386.30 14002745.76 12.96
1908394.05 14002728.73 13.29
1908388.89 14002726.37 13.78
1908385.55 14002713.48 13.81
1908393.39 14002721.68 13.91
1908390.40 14002716.30 14.27
1908386.53 14002719.48 14.40
1908394.08 14002695.01 14.44
1908386.17 14002704.56 14.47
1908394.34 14002700.49 14.53
1908390.44 14002685.56 14.73
1908391.16 14002711.18 14.80
1908394.70 14002680.97 14.86
1908386.11 14002698.85 14.86
1908392.24 14002705.01 14.99
1908389.09 14002691.20 15.06
1908388.34 14002680.80 15.09
1908390.90 14002675.32 15.52
1908393.85 14002663.12 15.68
1908391.06 14002670.24 15.75
1908385.58 14002650.32 16.01
1908382.66 14002662.13 16.01
1908388.30 14002663.91 16.01
1908383.28 14002657.15 16.04
1908380.89 14002646.78 16.47
1908391.95 14002650.72 16.50
1908386.24 14002645.04 16.67
1908388.34 14002654.88 16.67
1908394.73 14002645.30 16.70
1908380.04 14002640.78 16.73
1908379.31 14002633.56 16.77
1908390.76 14002642.09 16.99
1908387.48 14002448.32 17.03
1908380.36 14002626.54 17.06
1908378.26 14002621.19 17.36
1908393.55 14002636.25 17.45
1908393.62 14002447.50 17.78
1908387.48 14002457.51 18.08
1908385.68 14002639.20 18.08
1908390.93 14002630.34 18.14
1908382.10 14002617.32 18.18
1908393.03 14002442.42 18.18
1908393.95 14002454.19 18.24
1908375.15 14002606.79 18.34
1908377.71 14002444.94 18.37
1908385.42 14002627.06 18.50
1908382.86 14002445.89 18.57
1908376.95 14002615.02 18.57
1908384.86 14002613.09 18.64
1908379.64 14002603.83 18.70
1908379.12 14002451.27 18.80
1908392.90 14002459.64 18.90
1908390.14 14002625.06 18.93
1908385.48 14002622.04 19.00
1908382.53 14002456.92 19.09
1908391.65 14002612.23 19.19
1908394.67 14002618.79 19.23
1908388.96 14002606.10 19.36
1908379.81 14002608.85 19.36
1908391.88 14002465.45 19.69
1908384.30 14002461.58 19.69
1908377.12 14002459.28 19.85
1908388.50 14002616.73 20.18
1908378.00 14002464.27 20.18
1908394.24 14002603.67 20.21
1908391.72 14002471.78 20.31
1908385.29 14002467.78 20.60
1908390.73 14002479.49 20.77
1908393.00 14002497.24 20.93
1908385.15 14002479.42 20.96
1908386.04 14002472.73 21.00
1908382.79 14002485.36 21.10
1908392.18 14002485.72 21.23
1908379.08 14002474.01 21.23
1908391.91 14002491.83 21.36
1908386.76 14002490.09 21.36
1908390.53 14002561.77 21.42
1908392.86 14002515.22 21.59
1908394.11 14002549.31 21.69
1908379.87 14002479.49 21.78
1908385.61 14002495.24 21.85
1908393.55 14002543.43 21.85
1908391.62 14002505.44 21.88
1908379.61 14002489.14 21.88
1908388.86 14002501.18 21.92
1908381.15 14002501.50 21.95
1908388.76 14002551.54 21.98
1908388.66 14002520.30 22.01
1908388.17 14002509.87 22.08
1908386.27 14002537.46 22.18
1908385.97 14002531.23 22.31
1908388.76 14002545.17 22.31
1908389.16 14002527.29 22.34
1908382.69 14002513.71 22.44
1908380.13 14002495.24 22.47
1908394.08 14002528.96 22.57
1908383.51 14002520.17 22.70
1908393.62 14002574.70 24.38
1908392.27 14002568.99 24.64
1908418.85 14002931.46 6.96
1908416.91 14002942.25 7.05
1908417.86 14002936.87 7.09
1908412.75 14002929.98 7.12
