X Y Z
2051377.43 14047971.79 11.22
2051381.39 14047965.92 11.29
2051382.35 14047970.84 11.35
2051378.38 14047976.71 11.38
2051372.50 14047972.74 11.52
2051377.23 14047997.28 11.98
2051374.41 14047982.55 12.04
2051380.25 14047986.52 12.11
2051376.28 14047992.36 12.20
2051382.15 14047996.33 12.20
2051368.53 14047978.58 12.37
2051370.44 14047988.39 12.47
2051362.69 14047974.61 12.70
2051401.97 14047967.06 10.96
2051401.05 14047962.14 10.99
2051404.98 14047956.30 11.06
2051406.89 14047966.11 11.19
2051402.92 14047971.99 11.22
2051386.32 14047965.00 11.32
2051404.07 14047951.38 11.55
2051398.00 14047972.94 11.55
2051397.08 14047968.02 11.58
2051400.10 14047957.25 11.61
2051390.25 14047959.12 11.71
2051384.22 14047980.65 11.71
2051396.13 14047963.09 11.75
2051403.87 14047976.87 11.84
2051388.19 14047974.81 11.88
2051399.14 14047952.33 11.91
2051392.16 14047968.97 11.98
2051398.95 14047977.83 12.01
2051385.17 14047985.57 12.04
2051391.96 14047994.46 12.24
2051404.82 14047981.80 12.27
2051389.14 14047979.73 12.40
2051387.99 14048000.30 12.47
2051384.02 14048006.17 12.50
2051395.73 14048014.08 12.50
2051386.12 14047990.49 12.53
2051396.68 14048019.00 12.53
2051396.88 14047993.51 12.60
2051400.65 14048013.16 12.63
2051395.93 14047988.59 12.66
2051394.06 14047978.78 12.70
2051392.91 14047999.35 12.70
2051405.74 14047986.72 12.70
2051404.62 14048007.29 12.80
2051393.86 14048004.27 12.83
2051405.57 14048012.21 12.86
2051402.72 14047997.48 12.89
2051399.70 14048008.24 12.89
2051388.94 14048005.22 12.93
2051399.90 14047982.75 13.06
2051402.52 14048022.97 13.09
2051407.64 14047996.53 13.19
2051407.44 14048022.02 13.29
2051404.43 14048032.78 13.35
2051401.41 14048043.54 13.88
2051405.38 14048037.70 13.91
2051407.25 14048047.51 14.14
2051403.28 14048053.38 15.03
2051399.31 14048059.22 16.70
2051432.58 14047940.82 10.40
2051414.83 14047954.40 10.56
2051415.78 14047959.32 10.70
2051423.68 14047947.61 10.83
2051409.91 14047955.35 11.02
2051416.70 14047964.24 11.15
2051429.56 14047951.58 11.22
2051425.59 14047957.45 11.32
2051427.65 14047941.77 11.35
2051424.64 14047952.53 11.35
2051431.43 14047961.39 11.38
2051418.80 14047948.56 11.42
2051420.67 14047958.37 11.48
2051410.86 14047960.27 11.48
2051407.84 14047971.03 11.58
2051421.62 14047963.29 11.65
2051413.88 14047949.51 11.68
2051418.60 14047974.05 11.75
2051432.38 14047966.31 11.75
2051412.92 14047944.59 11.78
2051424.44 14047978.02 11.98
2051426.54 14047962.34 11.98
2051419.72 14047953.48 12.04
2051422.57 14047968.21 12.11
2051425.39 14047982.94 12.24
2051413.68 14047975.00 12.34
2051420.47 14047983.86 12.43
2051431.23 14047986.91 12.57
2051410.66 14047985.77 12.63
2051412.56 14047995.57 12.63
2051413.48 14048000.50 12.73
2051421.81 14047937.80 12.80
2051408.79 14047975.96 12.80
2051427.29 14047992.75 12.80
2051411.97 14047939.67 12.83
2051414.63 14047979.93 12.83
2051421.42 14047988.78 13.02
2051414.43 14048005.42 13.09
2051428.41 14047972.18 13.09
2051422.37 14047993.70 13.29
2051419.35 14048004.47 13.29
2051428.21 14047997.67 13.32
