X Y Z
2219057.25 14005923.64 13.12
2219054.75 14005930.24 13.22
2219058.89 14005939.36 13.25
2219056.82 14005934.80 13.29
2219052.26 14005936.86 13.32
2219054.33 14005941.43 13.39
2219060.95 14005943.92 13.39
2219050.19 14005932.30 13.42
2219063.45 14005937.29 13.45
2219061.38 14005932.73 13.58
2219065.51 14005941.85 13.65
2219056.39 14005945.99 13.68
2219060.53 14005955.07 13.98
2219053.90 14005952.58 14.01
2219067.55 14005946.41 14.07
2219066.69 14005968.75 14.07
2219067.12 14005957.57 14.14
2219064.63 14005964.19 14.21
2219062.13 14005970.82 14.24
2219060.07 14005966.26 14.53
2219057.57 14005972.86 14.60
2219065.94 14005930.66 14.60
2219066.27 14005979.91 14.60
2219055.97 14005957.14 14.60
2219064.30 14005914.95 14.63
2219059.64 14005977.42 14.63
2219066.37 14005919.51 14.63
2219059.74 14005917.02 14.67
2219063.77 14005986.54 14.73
2219061.71 14005981.98 14.99
2219059.21 14005988.60 15.12
2219063.35 14005997.72 15.19
2219067.45 14006006.81 15.19
2219057.15 14005984.04 15.26
2219061.81 14005921.58 15.39
2219053.47 14005963.77 15.62
2219065.84 14005991.10 15.62
2219055.08 14005979.48 16.04
2219061.28 14005993.16 16.57
2219085.79 14005938.14 12.73
2219087.86 14005942.70 12.80
2219088.28 14005931.55 13.12
2219091.96 14005951.83 13.16
2219079.59 14005924.50 13.29
2219081.23 14005940.21 13.32
2219081.66 14005929.06 13.32
2219083.30 14005944.77 13.32
2219085.36 14005949.33 13.42
2219082.08 14005917.87 13.58
2219084.15 14005922.43 13.58
2219072.99 14005922.00 13.62
2219079.16 14005935.65 13.71
2219070.93 14005917.44 13.78
2219086.64 14005915.80 13.78
2219080.80 14005951.40 13.81
2219089.46 14005958.45 13.91
2219078.74 14005946.84 13.91
2219074.18 14005948.91 13.91
2219079.06 14005996.08 13.94
2219088.71 14005920.36 13.98
2219086.97 14005965.05 14.01
2219068.43 14005924.07 14.04
