X Y Z
1775049.49 14142468.42 10.07
1775054.64 14142464.71 10.20
1775037.61 14142475.47 10.33
1775042.73 14142472.16 10.37
1775047.23 14142473.90 12.17
1775052.90 14142471.64 13.12
1775041.58 14142477.18 13.25
1775052.90 14142476.16 15.62
1775047.33 14142480.13 16.08
1775054.15 14142500.08 16.14
1775055.86 14142490.07 16.31
1775051.00 14142495.49 16.44
1775049.00 14142488.99 16.90
1775055.86 14142482.36 17.09
1775044.67 14142485.48 17.42
1775081.45 14142448.77 9.38
1775073.57 14142454.05 9.78
1775059.30 14142462.68 9.97
1775068.75 14142456.58 10.10
1775064.12 14142460.19 10.76
1775079.22 14142453.79 12.01
1775060.19 14142467.11 12.93
1775066.85 14142463.93 12.96
1775071.74 14142460.64 13.12
1775077.35 14142458.87 14.73
1775066.72 14142469.60 15.09
1775075.84 14142506.58 15.26
1775080.79 14142508.02 15.35
1775081.25 14142513.30 15.39
1775057.99 14142471.80 15.39
1775079.28 14142523.47 15.49
1775074.56 14142501.16 15.52
1775057.82 14142495.82 15.58
1775065.83 14142500.80 15.62
1775075.67 14142519.63 15.68
1775063.99 14142506.05 15.81
1775070.78 14142497.59 15.81
1775070.55 14142513.11 15.81
1775069.80 14142504.18 15.91
1775060.25 14142501.98 15.94
1775081.94 14142492.24 15.98
1775072.52 14142466.06 16.08
1775081.38 14142481.84 16.17
1775076.85 14142488.83 16.34
1775071.77 14142487.29 16.37
1775080.79 14142501.56 16.40
1775077.41 14142496.77 16.44
1775067.80 14142483.77 16.50
1775064.81 14142491.09 16.57
1775076.43 14142477.15 16.60
1775079.97 14142471.90 16.63
1775072.00 14142473.01 16.70
1775064.09 14142480.10 16.77
1775072.00 14142480.36 16.83
1775081.71 14142464.29 16.83
1775062.09 14142485.87 16.96
1775062.09 14142475.51 17.06
1775068.39 14142476.85 17.16
1775093.29 14142442.24 9.12
1775098.44 14142438.43 9.38
1775086.14 14142446.14 9.48
1775107.30 14142432.76 9.78
1775091.98 14142446.96 11.12
1775102.38 14142440.60 11.71
1775087.98 14142450.34 12.24
1775098.15 14142444.77 12.27
1775094.11 14142450.41 14.24
1775098.80 14142536.43 14.27
1775083.61 14142454.97 14.34
1775090.30 14142535.02 14.70
1775103.13 14142445.13 14.73
1775107.27 14142565.57 14.73
1775096.60 14142531.22 14.76
1775102.51 14142541.62 14.86
1775102.18 14142561.99 14.93
1775084.69 14142534.92 14.96
1775094.01 14142546.54 15.06
1775095.88 14142541.39 15.06
1775089.48 14142530.10 15.09
1775089.55 14142542.63 15.09
1775105.33 14142546.01 15.16
1775101.39 14142556.94 15.19
1775101.39 14142499.36 15.32
1775099.52 14142550.18 15.32
1775106.25 14142521.83 15.35
1775092.50 14142526.06 15.39
1775104.22 14142533.25 15.42
1775086.70 14142521.11 15.42
1775104.08 14142506.08 15.49
1775099.29 14142520.42 15.55
1775097.62 14142493.85 15.62
1775102.90 14142527.02 15.62
1775094.44 14142484.50 15.68
1775092.08 14142515.47 15.72
1775098.38 14142508.71 15.75
1775090.63 14142453.72 15.75
1775106.15 14142454.74 15.78
1775093.91 14142479.08 15.81
1775088.93 14142493.39 15.85
1775091.95 14142498.67 15.88
