X Y Z
1772832.07 14143961.99 17.81
1772825.94 14143967.79 18.18
1772819.05 14143972.72 18.21
1772814.59 14143982.33 19.65
1772832.96 14143967.20 20.41
1772826.66 14143974.72 22.11
1772820.79 14143979.15 22.18
1772833.26 14143971.80 22.54
1772825.97 14143980.00 23.85
1772820.49 14143984.85 23.88
1772830.30 14143995.09 24.08
1772823.51 14143989.02 24.08
1772833.52 14143990.17 24.08
1772832.96 14143984.23 24.28
1772834.01 14143976.95 24.77
1772856.02 14143948.40 15.26
1772847.04 14143953.82 16.11
1772836.93 14143958.61 17.09
1772853.70 14143956.31 18.70
1772844.38 14143962.32 19.98
1772841.42 14143966.45 21.10
1772855.43 14143960.94 21.16
1772848.61 14143966.06 23.10
1772839.49 14143972.06 23.46
1772840.70 14144005.52 23.59
1772847.89 14144011.89 23.65
1772858.55 14143998.86 23.75
1772852.25 14143999.22 23.85
1772857.17 14144018.29 23.88
1772836.77 14144000.90 23.88
1772855.93 14143987.02 23.92
1772843.92 14143991.71 23.95
1772852.87 14143993.71 23.95
1772855.14 14144013.43 24.08
1772849.33 14143983.28 24.08
1772854.42 14144007.46 24.11
1772842.51 14143984.85 24.11
1772846.21 14143997.85 24.21
1772845.85 14143979.34 24.21
1772858.52 14143981.02 24.25
1772839.88 14143996.44 24.31
1772837.85 14143982.56 24.31
1772850.28 14143976.72 24.34
1772855.60 14143970.12 24.51
1772856.25 14144024.68 24.54
1772871.71 14143936.99 14.47
1772875.51 14143933.38 14.73
1772861.83 14143943.22 14.86
1772881.58 14143927.14 15.03
1772872.23 14143943.91 16.54
1772881.91 14143936.59 17.22
1772862.78 14143952.60 17.88
1772868.10 14143952.70 18.37
1772877.68 14143948.70 20.05
1772863.24 14143956.93 20.37
1772871.44 14143955.46 21.23
1772861.57 14143961.43 21.85
1772884.21 14143947.12 22.64
1772875.05 14144037.97 22.83
1772879.29 14144042.01 22.97
1772860.29 14143967.70 23.06
1772876.56 14144011.53 23.29
1772872.13 14144024.68 23.29
1772873.15 14144005.29 23.33
1772880.96 14144014.68 23.39
1772870.62 14144033.80 23.39
1772869.25 14143996.90 23.43
1772872.33 14144016.51 23.46
1772868.07 14143962.58 23.46
1772876.04 14143999.42 23.49
1772873.68 14143985.22 23.52
1772879.52 14143993.02 23.56
1772870.49 14143991.81 23.59
