X Y Z
2034089.86 14056455.04 7.51
2034111.19 14056444.11 7.68
2034095.83 14056454.15 7.91
2034104.17 14056448.28 7.97
2034099.57 14056450.02 9.09
2034105.61 14056442.34 10.53
2034101.38 14056170.20 11.22
2034091.47 14056451.50 11.32
2034096.78 14056446.74 11.75
2034103.64 14056161.86 11.98
2034088.84 14056129.94 12.70
2034096.49 14055915.80 12.76
2034087.17 14056134.93 12.80
2034091.93 14055910.65 12.83
2034097.80 14055936.70 12.93
2034090.42 14055932.70 12.93
2034096.55 14055943.72 12.93
2034100.79 14055951.40 12.96
2034088.45 14056162.72 12.99
2034098.82 14055957.14 13.02
2034092.52 14056166.88 13.02
2034090.94 14056138.44 13.02
2034092.42 14055937.91 13.02
2034096.62 14056137.72 13.06
2034094.95 14056017.97 13.06
2034109.32 14055896.64 13.09
2034106.10 14055951.46 13.16
2034101.67 14055943.59 13.16
2034111.02 14055891.49 13.19
2034099.28 14055905.63 13.19
2034094.13 14055954.35 13.19
2034109.71 14055965.90 13.19
2034109.48 14056039.85 13.22
2034101.90 14056143.43 13.22
2034110.27 14055913.34 13.22
2034096.16 14055949.23 13.22
2034106.49 14056149.82 13.22
2034095.57 14055901.76 13.22
2034104.43 14055962.78 13.22
2034093.44 14056001.01 13.22
2034095.70 14056132.50 13.25
2034110.10 14055919.08 13.25
2034104.26 14055895.99 13.25
2034103.80 14055934.63 13.25
2034089.73 14055997.17 13.25
2034100.13 14055911.11 13.29
2034105.28 14055968.98 13.29
2034096.26 14055920.79 13.29
2034108.53 14055958.98 13.32
2034106.79 14056046.02 13.32
2034093.99 14056142.44 13.32
2034101.64 14056021.97 13.35
2034088.09 14056020.36 13.35
2034095.31 14055961.08 13.35
2034109.87 14056055.34 13.39
2034097.11 14056078.24 13.39
2034090.94 14055944.08 13.39
2034105.51 14056036.67 13.42
2034090.65 14056117.64 13.42
2034097.90 14056006.32 13.42
2034091.96 14056076.01 13.45
2034094.49 14055929.29 13.45
2034108.10 14056100.55 13.48
2034106.10 14056051.53 13.48
2034093.44 14056125.87 13.52
2034100.23 14055965.74 13.52
2034110.99 14055860.36 13.52
2034103.28 14055890.47 13.52
2034095.01 14056083.32 13.52
2034105.58 14055848.68 13.52
2034089.43 14056112.26 13.52
2034093.14 14056090.31 13.55
2034090.06 14055915.70 13.55
2034096.36 14056073.02 13.55
2034105.58 14055939.36 13.55
2034097.37 14056147.17 13.55
2034110.60 14056108.19 13.55
2034106.56 14055856.48 13.58
2034110.69 14056154.58 13.58
2034104.89 14056031.29 13.58
2034104.07 14056097.23 13.58
2034100.98 14056155.20 13.58
2034090.29 14055979.65 13.62
2034103.87 14056090.70 13.62
2034099.11 14055896.90 13.62
2034109.58 14055991.26 13.65
2034101.87 14055845.17 13.65
2034086.78 14055921.15 13.65
2034100.33 14056028.66 13.65
2034100.82 14056038.93 13.65
2034110.73 14055851.83 13.65
2034106.23 14055900.68 13.65
2034108.56 14055946.22 13.68
2034105.90 14055984.27 13.68
2034094.32 14055534.90 13.68
2034101.02 14056083.78 13.68
2034101.93 14056136.14 13.71
2034097.37 14055886.96 13.71
2034100.59 14056051.01 13.71
2034102.62 14056104.58 13.71
2034108.89 14056435.85 13.71
2034086.84 14055837.88 13.71
2034092.06 14056007.76 13.75
2034104.46 14055989.56 13.75
2034106.40 14056060.26 13.75
2034094.88 14056028.14 13.75
2034090.78 14055949.46 13.75
2034102.59 14055852.71 13.75
2034110.01 14056114.36 13.75
2034099.93 14056045.56 13.78
2034110.23 14055941.43 13.78
2034109.68 14055844.94 13.78
2034094.72 14056022.99 13.78
2034105.08 14055974.79 13.78
2034095.04 14055966.79 13.78
2034105.35 14055912.19 13.78
2034107.94 14055996.25 13.81
2034090.35 14056071.18 13.81
2034093.60 14056150.94 13.81
2034088.12 14055883.98 13.81
2034088.32 14055992.28 13.81
2034106.72 14055484.41 13.85
2034096.36 14056035.55 13.85
2034097.51 14056159.70 13.85
2034097.41 14056094.28 13.85
2034108.96 14055885.32 13.85
2034091.96 14056032.89 13.88
2034089.73 14056173.22 13.88
2034105.90 14056157.63 13.88
2034106.63 14055863.08 13.88
2034110.30 14056095.43 13.88
2034088.68 14055898.32 13.91
2034092.22 14056446.67 13.91
2034098.52 14056088.31 13.91
2034105.08 14056109.47 13.91
2034102.92 14056056.29 13.91
2034107.35 14055924.46 13.94
2034105.18 14055929.35 13.94
2034099.05 14056442.15 13.94
2034098.00 14056099.89 13.94
2034091.76 14055497.27 13.94
2034092.22 14055506.78 13.94
2034105.15 14055514.49 13.94
2034109.32 14055517.25 13.94
2034106.82 14055876.50 13.98
