X Y Z
2005086.47 14058894.44 6.76
2005091.62 14058897.03 6.89
2005073.94 14058887.35 6.96
2005083.13 14058886.17 7.87
2005088.28 14058889.94 8.20
2005078.40 14058883.97 8.27
2005084.18 14058879.97 8.30
2005088.61 14058884.56 8.37
2005073.45 14058882.50 8.40
2005093.40 14058889.39 8.69
2005079.55 14058877.77 8.76
2005092.71 14058881.68 8.79
2005088.80 14058878.00 8.83
2005089.46 14058872.69 8.83
2005092.21 14058868.45 8.92
2005085.39 14058869.67 9.12
2005074.27 14058874.95 9.12
2005083.13 14058874.29 9.25
2005078.70 14058871.50 9.38
2005079.22 14058866.26 9.88
2005088.93 14058864.45 9.91
2005073.94 14058869.18 10.07
2005074.66 14058863.01 10.40
2005091.95 14058860.22 10.66
2005083.98 14058861.17 10.73
2005083.45 14058833.87 10.79
2005084.93 14058855.07 10.79
2005089.72 14058834.76 11.02
2005081.81 14058839.39 11.22
2005090.54 14058854.48 11.45
2005088.11 14058839.62 11.52
2005088.87 14058845.00 11.81
2005082.96 14058846.96 11.84
2005087.29 14058849.75 11.91
2005084.83 14058829.02 12.34
2005082.44 14058822.98 12.70
2005089.95 14058828.07 12.80
2005087.46 14058823.21 13.12
2005092.48 14058823.11 13.62
2005083.32 14058817.63 13.85
2005090.05 14058818.06 14.21
2005087.42 14058813.83 15.22
2005082.50 14058812.45 15.78
2005086.60 14058808.48 16.37
2005089.69 14058782.86 16.44
2005081.88 14058777.61 16.50
2005090.41 14058777.87 16.54
2005090.64 14058804.77 16.54
2005082.57 14058784.40 16.60
2005082.77 14058771.67 16.70
2005087.26 14058787.48 16.80
2005087.62 14058773.57 16.86
2005081.65 14058807.53 16.90
2005091.69 14058798.60 16.90
2005081.81 14058789.45 16.96
2005093.43 14058788.27 17.06
2005081.95 14058765.73 17.09
2005085.82 14058802.64 17.22
2005086.11 14058795.52 17.26
2005090.84 14058793.65 17.32
2005092.87 14058772.62 17.36
2005086.77 14058767.83 17.39
2005082.18 14058799.13 17.55
2005091.92 14058767.57 17.81
2005085.88 14058762.48 17.88
2005091.03 14058761.53 18.11
2005092.51 14058751.33 18.41
2005093.43 14058745.03 18.73
2005092.08 14058733.78 19.23
2005091.53 14058727.25 19.52
2005118.20 14058907.07 6.27
2005112.56 14058904.51 6.46
2005118.33 14058890.99 6.56
2005100.58 14058900.08 6.66
2005107.86 14058881.05 6.76
2005107.01 14058902.21 6.79
2005111.77 14058887.97 6.86
2005113.41 14058882.82 6.92
2005102.48 14058882.50 7.05
2005105.08 14058895.42 7.35
2005099.24 14058878.56 7.51
2005111.18 14058869.34 7.58
2005106.95 14058886.60 7.61
2005115.64 14058873.21 7.81
2005115.02 14058897.26 7.84
2005096.74 14058896.60 7.84
2005117.84 14058901.66 7.91
2005108.39 14058891.52 8.07
2005093.89 14058876.56 8.14
2005105.04 14058870.42 8.17
2005100.15 14058892.27 8.20
2005104.12 14058877.54 8.23
2005117.02 14058879.15 8.27
2005100.45 14058873.80 8.46
2005111.60 14058877.41 8.50
2005099.24 14058886.37 8.60
2005097.79 14058869.04 8.63
2005113.70 14058864.58 9.51
2005106.68 14058865.76 9.74
2005101.14 14058865.44 9.88
2005095.23 14058864.42 9.94
2005104.29 14058860.25 10.01
2005115.64 14058853.89 10.17
2005112.95 14058859.33 10.43
2005110.75 14058843.95 10.56
2005099.27 14058860.48 10.63
2005116.76 14058843.09 10.86
2005095.76 14058856.71 10.93
2005095.50 14058839.94 10.93
2005112.23 14058849.36 10.99
2005101.14 14058840.67 10.99
2005107.57 14058851.56 11.29
2005106.39 14058839.58 11.29
2005093.85 14058844.67 11.32
2005105.24 14058845.75 11.38
2005100.97 14058855.23 11.38
2005096.12 14058850.34 11.42
2005108.22 14058857.04 11.45
2005099.27 14058846.47 11.78
2005102.32 14058835.58 12.40
2005097.56 14058833.22 12.93
2005113.64 14058839.55 13.02
2005108.88 14058516.98 13.06
2005116.95 14058516.95 13.22
2005109.34 14058834.27 13.25
2005103.14 14058830.43 13.42
2005094.97 14058828.53 13.45
2005108.75 14058564.06 13.55
2005108.52 14058828.49 13.65
2005114.39 14058834.60 13.65
2005113.54 14058829.02 13.71
2005100.48 14058826.13 13.85
2005110.36 14058497.88 13.94
2005110.98 14058823.57 13.98
2005117.08 14058462.61 13.98
2005116.46 14058479.18 13.98
2005117.97 14058474.20 14.01
2005104.39 14058822.65 14.04
2005108.88 14058492.63 14.07
2005108.06 14058522.88 14.07
2005110.39 14058504.15 14.07
2005117.38 14058468.13 14.11
2005109.60 14058558.22 14.14
2005097.96 14058821.24 14.27
2005116.00 14058824.03 14.34
2005111.87 14058488.34 14.34
2005108.09 14058509.07 14.53
2005116.69 14058455.66 14.57
2005116.10 14058444.93 14.70
2005101.83 14058817.99 14.70
2005095.33 14058816.42 14.70
2005110.46 14058805.07 14.83
2005116.89 14058818.22 14.86
2005108.36 14058818.81 14.89
2005095.13 14058807.79 14.89
2005108.55 14058530.82 14.96
2005111.87 14058553.59 15.06
2005111.01 14058812.45 15.12
2005117.90 14058511.37 15.16
2005118.07 14058450.05 15.26
2005113.11 14058521.83 15.29
2005114.92 14058506.38 15.32
2005114.95 14058496.11 15.32
2005105.86 14058813.63 15.35
2005111.90 14058512.25 15.45
2005115.48 14058527.94 15.49
2005105.21 14058807.30 15.55
2005099.50 14058812.22 15.55
2005114.33 14058560.48 15.65
2005111.05 14058548.18 15.72
2005099.24 14058803.72 15.75
2005107.57 14058537.91 15.78
2005112.98 14058534.60 15.85
2005106.26 14058800.77 15.88
2005114.39 14058572.26 15.91
2005118.23 14058532.30 15.94
2005110.23 14058542.50 16.08
2005116.76 14058555.10 16.08
2005115.80 14058549.85 16.17
2005115.38 14058540.67 16.31
2005096.77 14058798.47 16.47
2005111.60 14058796.21 16.54
2005101.99 14058797.59 16.63
2005118.13 14058545.09 16.73
2005114.49 14058800.74 16.73
2005096.41 14058783.84 16.86
2005110.69 14058791.22 16.90
2005097.69 14058793.09 16.96
2005107.70 14058568.75 16.99
2005095.43 14058778.30 17.06
2005100.25 14058787.91 17.13
2005102.88 14058792.47 17.16
2005112.65 14058577.28 17.42
2005115.48 14058793.03 17.42
2005106.81 14058787.88 17.45
2005105.40 14058781.15 17.52
2005117.67 14058596.51 17.55
2005116.20 14058645.88 17.55
2005100.51 14058779.25 17.55
2005107.80 14058644.50 17.59
2005112.72 14058582.82 17.62
2005099.50 14058774.20 17.65
2005099.83 14058759.37 17.68
2005100.19 14058769.18 17.68
2005108.00 14058653.76 17.68
2005104.78 14058760.74 17.68
2005110.78 14058640.37 17.68
2005106.16 14058775.67 17.72
2005095.76 14058763.70 17.72
2005118.07 14058604.61 17.75
2005111.67 14058634.37 17.75
2005110.52 14058588.01 17.81
2005116.13 14058613.83 17.85
2005109.37 14058573.47 17.88
2005104.12 14058765.73 17.88
2005111.18 14058565.24 17.88
2005118.23 14058696.90 17.91
2005114.59 14058625.77 17.91
2005107.96 14058659.33 17.91
2005108.29 14058696.90 17.98
2005103.83 14058755.33 18.01
2005109.93 14058761.24 18.01
2005113.93 14058608.35 18.01
2005113.90 14058769.04 18.04
2005097.00 14058754.77 18.04
2005105.14 14058770.72 18.04
2005116.43 14058688.07 18.04
2005114.66 14058619.73 18.04
2005109.08 14058754.94 18.08
2005113.18 14058602.28 18.11
2005111.18 14058648.38 18.11
2005109.27 14058665.60 18.14
2005116.00 14058651.85 18.14
2005117.77 14058566.39 18.14
2005118.00 14058576.56 18.14
2005104.58 14058749.82 18.18
2005109.90 14058629.41 18.18
2005116.07 14058591.65 18.21
2005117.44 14058711.24 18.21
2005111.05 14058613.20 18.27
2005110.42 14058781.77 18.27
2005107.57 14058581.64 18.27
2005114.66 14058763.76 18.27
2005107.44 14058701.95 18.31
2005113.05 14058684.17 18.31
2005113.18 14058659.30 18.31
2005116.62 14058676.56 18.34
2005109.21 14058766.45 18.34
2005109.67 14058624.26 18.34
2005114.52 14058788.11 18.34
2005110.29 14058746.21 18.37
2005109.67 14058618.19 18.37
2005112.82 14058671.08 18.41
2005113.01 14058699.00 18.41
2005097.76 14058749.59 18.41
2005107.96 14058682.43 18.44
2005114.82 14058716.88 18.44
2005111.51 14058774.26 18.44
2005108.65 14058608.71 18.47
2005105.40 14058744.08 18.50
2005110.88 14058678.26 18.54
2005118.20 14058586.30 18.57
2005117.41 14058701.85 18.57
2005108.09 14058601.16 18.60
2005115.02 14058706.41 18.60
2005117.15 14058668.36 18.60
2005114.00 14058756.81 18.60
2005115.54 14058745.85 18.64
2005107.80 14058690.47 18.64
2005103.40 14058705.53 18.67
2005112.98 14058751.59 18.67
2005112.33 14058597.03 18.67
2005118.03 14058727.67 18.70
2005109.87 14058707.46 18.73
2005114.82 14058693.03 18.73
2005108.45 14058715.40 18.77
2005100.48 14058742.27 18.77
2005108.06 14058673.24 18.80
2005117.05 14058782.66 18.80
2005113.51 14058735.81 18.86
2005114.52 14058740.80 18.90
2005094.38 14058738.43 18.90
2005109.50 14058739.42 18.90
2005115.51 14058722.72 19.03
2005107.60 14058720.49 19.03
2005105.83 14058711.07 19.03
2005103.21 14058716.68 19.03
2005108.72 14058732.73 19.09
2005112.39 14058711.79 19.09
2005110.03 14058725.31 19.13
2005100.91 14058700.90 19.13
2005117.84 14058777.31 19.13
2005107.57 14058593.72 19.13
2005101.47 14058735.22 19.13
2005118.17 14058751.30 19.16
2005104.48 14058728.26 19.19
2005118.10 14058662.38 19.23
2005102.16 14058722.59 19.23
2005097.53 14058730.30 19.26
2005099.50 14058709.23 19.55
2005141.46 14058912.15 5.51
2005127.22 14058908.09 5.51
2005133.45 14058910.74 5.81
2005124.10 14058893.68 6.73
2005138.18 14058906.48 6.79
2005133.39 14058899.69 6.86
2005130.53 14058894.63 6.92
2005127.06 14058901.49 6.92
2005132.67 14058905.56 7.02
2005120.10 14058885.15 7.25
2005122.50 14058904.51 7.51
2005125.38 14058887.25 7.74
2005136.08 14058894.63 7.81
2005138.90 14058899.88 7.84
2005126.27 14058874.23 7.87
2005122.27 14058898.64 7.94
2005119.12 14058863.34 8.37
2005130.76 14058889.65 8.66
2005122.99 14058878.49 8.73
2005130.40 14058877.64 8.73
2005121.02 14058873.34 8.76
2005120.04 14058868.26 8.79
2005123.78 14058850.57 8.83
2005140.84 14058893.09 8.92
2005129.85 14058853.82 9.19
2005126.50 14058882.30 9.19
2005125.15 14058869.27 9.58
2005131.29 14058848.77 9.84
2005120.92 14058857.66 9.88
2005135.32 14058881.61 9.91
2005141.20 14058849.75 10.01
2005124.14 14058863.60 10.04
2005130.04 14058865.60 10.10
2005130.99 14058872.36 10.14
2005136.51 14058890.21 10.17
2005135.92 14058851.46 10.40
2005135.06 14058859.30 10.53
2005129.88 14058859.63 10.53
2005140.05 14058885.09 10.79
2005120.07 14058847.75 10.83
2005124.56 14058845.26 10.93
2005135.06 14058875.31 11.15
2005138.84 14058855.66 11.19
2005135.23 14058865.34 11.32
2005137.33 14058870.06 11.91
2005139.92 14058861.56 12.20
2005139.92 14058878.13 12.27
2005134.24 14058845.23 12.40
2005129.48 14058843.68 12.47
2005126.24 14058520.88 12.47
2005139.26 14058845.46 12.86
2005141.98 14058866.32 12.89
2005138.93 14058828.66 12.93
2005120.36 14058839.22 12.96
2005141.26 14058873.21 12.99
2005125.38 14058838.93 13.16
2005132.57 14058826.10 13.22
2005143.43 14058841.65 13.22
2005141.49 14058823.90 13.25
2005141.00 14058836.04 13.25
2005126.76 14058830.56 13.25
2005136.44 14058833.12 13.29
2005139.06 14058522.62 13.35
2005137.06 14058839.29 13.48
2005132.40 14058836.86 13.55
2005132.90 14058519.60 13.58
2005142.51 14058818.22 13.65
2005121.22 14058521.77 13.71
2005135.06 14058821.70 13.75
2005121.68 14058831.12 13.75
2005128.34 14058821.18 13.78
2005131.39 14058417.18 13.94
2005120.99 14058824.59 13.94
2005133.85 14058439.62 14.21
2005132.90 14058452.51 14.24
2005135.00 14058430.82 14.27
2005128.93 14058440.99 14.27
2005119.05 14058438.70 14.30
2005122.07 14058470.52 14.34
2005127.12 14058526.43 14.40
2005122.20 14058816.91 14.40
2005134.93 14058457.79 14.44
