X Y Z
2260964.81 14015472.25 13.25
2260975.37 14015472.64 13.29
2260961.40 14015478.68 13.39
2260977.34 14015467.69 13.39
2260969.86 14015475.30 13.48
2260971.89 14015469.06 13.62
2260961.36 14015484.09 13.65
2260975.83 14015481.17 13.81
2260965.53 14015488.42 13.85
2260972.65 14015463.16 14.11
2260967.99 14015480.22 14.21
2260969.07 14015493.18 14.60
2260975.27 14015492.13 14.70
2260971.86 14015497.44 14.86
2260971.04 14015487.01 15.12
2260980.56 14015471.56 13.29
2260980.16 14015478.45 13.52
2260980.26 14015454.27 13.68
2260984.26 14015467.13 13.75
2260978.03 14015461.85 13.78
2260986.66 14015459.19 13.94
2260986.69 14015474.54 14.04
2261000.24 14015513.45 14.21
2260980.29 14015488.62 14.24
2261002.08 14015520.67 14.24
2260985.35 14015508.43 14.24
2260985.05 14015491.77 14.27
2260998.40 14015504.86 14.34
2260984.62 14015480.91 14.34
2260997.78 14015446.79 14.40
2260991.28 14015470.28 14.44
2260989.25 14015502.96 14.50
2260979.74 14015504.10 14.53
2260993.25 14015475.82 14.73
2260990.76 14015461.98 14.76
2260992.60 14015491.93 14.76
2261001.62 14015443.15 14.93
2260989.12 14015495.87 15.06
2260988.95 14015512.47 15.26
2260991.45 14015485.67 15.26
2260996.73 14015523.66 15.32
2260996.89 14015481.92 15.32
2260995.39 14015498.56 15.35
2260993.71 14015451.09 15.39
2260999.03 14015473.07 15.39
2260999.39 14015486.81 15.62
2260995.52 14015465.29 15.75
2261000.47 14015495.61 15.75
2260995.58 14015517.00 15.81
2261000.04 14015453.12 15.91
2260995.12 14015459.45 15.98
2260979.18 14015498.72 16.08
2261000.40 14015467.10 16.77
2261010.74 14015517.06 13.45
2261016.71 14015516.01 13.45
2261013.27 14015521.66 13.52
2261006.84 14015513.88 13.62
2261019.50 14015521.52 13.65
2261010.77 14015510.11 13.71
2261015.89 14015508.70 13.71
2261012.71 14015526.68 13.78
2261003.95 14015508.66 13.91
2261014.45 14015503.02 14.04
2261022.85 14015526.48 14.14
2261024.58 14015514.50 14.21
2261014.38 14015487.14 14.21
2261015.73 14015497.08 14.24
2261009.43 14015504.43 14.27
2261008.44 14015398.59 14.27
2261011.33 14015532.61 14.30
2261003.85 14015525.82 14.34
2261020.65 14015491.01 14.40
2261012.31 14015493.05 14.44
2261025.57 14015487.63 14.44
2261021.17 14015483.37 14.53
2261005.23 14015531.43 14.53
2261023.11 14015507.78 14.53
2261012.61 14015393.34 14.57
2261027.73 14015519.59 14.60
2261023.47 14015500.33 14.60
2261010.67 14015481.92 14.67
2261007.82 14015496.43 14.80
2261016.58 14015479.46 14.80
2261009.82 14015404.14 14.83
2261007.59 14015486.65 14.86
2261025.57 14015359.32 14.86
2261025.54 14015382.81 14.96
2261019.53 14015390.91 15.09
2261015.30 14015397.71 15.09
2261013.50 14015542.26 15.12
2261019.04 14015533.50 15.16
2261027.80 14015352.92 15.19
2261027.44 14015433.47 15.26
2261013.86 14015446.00 15.26
2261018.48 14015436.22 15.29
2261025.04 14015441.60 15.32
2261012.58 14015475.89 15.32
2261013.92 14015439.57 15.32
2261006.24 14015445.05 15.45
2261019.96 14015542.06 15.52
2261003.65 14015482.02 15.52
2261005.82 14015439.14 15.55
2261011.20 14015434.94 15.55
2261017.47 14015548.07 15.58
2261022.26 14015476.28 15.58
2261021.07 14015551.71 15.65
2261003.85 14015490.75 15.65
2261019.24 14015448.92 15.72
2261023.24 14015430.12 15.72
2261024.26 14015420.51 15.75
2261026.91 14015529.69 15.75
2261017.37 14015430.45 15.75
2261014.02 14015453.32 15.78
2261026.59 14015448.49 15.81
2261005.00 14015476.58 15.85
2261026.55 14015395.15 15.85
2261024.88 14015545.70 15.85
2261007.75 14015453.64 15.94
2261003.55 14015456.99 16.24
2261019.73 14015415.98 16.34
2261024.75 14015535.24 16.67
2261017.83 14015469.10 16.73
2261012.81 14015409.22 16.83
2261009.53 14015468.87 16.96
2261019.96 14015409.35 17.16
2261024.03 14015469.16 17.22
2261023.73 14015453.09 17.26
2261014.25 14015458.11 17.32
2261012.22 14015464.24 17.39
2261025.54 14015408.01 17.68
2261024.55 14015401.61 18.01
2261018.58 14015403.22 18.08
2261018.55 14015460.73 18.60
2261025.04 14015461.39 18.73
2261048.70 14015427.82 14.21
2261046.47 14015433.30 14.24
2261049.95 14015500.46 14.30
2261043.29 14015428.64 14.34
2261049.75 14015488.36 14.40
2261042.30 14015494.03 14.44
2261046.93 14015419.65 14.44
2261038.59 14015426.15 14.47
2261050.11 14015441.54 14.47
2261047.32 14015520.44 14.53
2261033.11 14015489.01 14.53
2261046.99 14015568.70 14.57
2261052.01 14015568.34 14.57
2261039.45 14015433.70 14.60
2261044.43 14015501.45 14.63
2261049.81 14015515.98 14.63
2261029.18 14015492.13 14.63
2261037.22 14015492.42 14.63
2261029.11 14015363.65 14.63
2261052.01 14015479.86 14.67
2261041.05 14015488.09 14.70
2261038.04 14015511.19 14.70
2261041.12 14015415.46 14.73
2261032.69 14015360.11 14.73
2261042.69 14015565.85 14.73
2261029.31 14015379.14 14.73
2261033.74 14015431.50 14.76
2261050.60 14015337.44 14.80
2261050.54 14015331.50 14.80
2261033.18 14015367.19 14.80
2261045.42 14015485.01 14.83
2261046.24 14015511.71 14.83
2261033.64 14015565.09 14.83
2261048.57 14015414.04 14.83
2261039.12 14015499.25 14.83
2261036.85 14015355.71 14.83
2261042.92 14015336.49 14.86
2261037.90 14015337.50 14.89
2261033.48 14015351.35 14.89
2261035.61 14015374.25 14.89
2261037.45 14015347.25 14.93
2261046.89 14015342.78 14.93
2261044.79 14015573.82 14.93
2261038.89 14015361.88 14.93
2261032.00 14015516.80 14.93
2261052.01 14015408.17 14.93
2261043.78 14015441.47 14.96
2261041.48 14015331.14 14.96
2261039.84 14015571.46 15.03
2261029.77 14015560.21 15.03
2261032.46 14015343.54 15.06
2261050.50 14015581.76 15.06
2261045.81 14015407.94 15.09
2261031.11 14015436.98 15.09
2261046.01 14015326.31 15.12
2261032.72 14015426.31 15.12
2261050.57 14015474.18 15.12
2261028.82 14015482.22 15.16
2261044.37 14015349.48 15.16
2261045.65 14015579.37 15.19
2261047.91 14015561.39 15.26
2261043.97 14015356.01 15.26
2261033.90 14015507.02 15.29
2261050.67 14015526.35 15.29
2261039.94 14015481.63 15.29
2261030.16 14015386.22 15.29
2261041.02 14015367.92 15.32
2261033.28 14015498.66 15.32
2261036.00 14015412.21 15.35
2261036.13 14015380.25 15.39
2261038.86 14015560.99 15.39
2261041.97 14015524.58 15.39
2261043.42 14015477.33 15.42
2261047.22 14015401.64 15.42
2261028.62 14015510.83 15.45
2261030.29 14015444.33 15.49
2261040.07 14015405.81 15.49
2261030.72 14015526.12 15.52
2261031.80 14015421.16 15.52
2261037.38 14015442.39 15.52
2261042.76 14015518.15 15.52
2261052.44 14015533.83 15.55
2261051.88 14015557.15 15.58
2261051.13 14015397.64 15.62
2261047.65 14015470.08 15.62
2261041.12 14015400.86 15.81
2261037.05 14015520.18 15.85
2261050.93 14015462.14 15.88
2261044.86 14015396.49 15.94
2261038.40 14015449.18 15.98
2261033.28 14015477.07 16.01
2261032.03 14015404.92 16.04
2261044.53 14015538.29 16.04
2261031.18 14015391.11 16.08
2261043.78 14015557.15 16.11
2261043.42 14015532.35 16.11
2261034.72 14015398.89 16.21
2261050.37 14015390.68 16.21
2261048.31 14015552.46 16.24
2261041.19 14015377.66 16.27
2261038.99 14015535.47 16.27
2261043.15 14015544.29 16.27
2261039.32 14015473.95 16.27
2261030.69 14015413.78 16.27
2261031.41 14015548.82 16.27
2261043.71 14015464.73 16.31
2261050.60 14015452.40 16.34
2261036.40 14015531.04 16.50
2261036.92 14015394.26 16.50
2261044.07 14015446.69 16.50
2261050.73 14015446.79 16.54
2261030.95 14015543.34 16.54
2261029.51 14015473.56 16.57
2261041.97 14015390.29 16.73
2261044.63 14015455.88 16.86
2261050.96 14015370.28 16.86
2261047.58 14015379.33 16.93
2261038.04 14015386.03 16.99
2261050.60 14015545.21 17.06
2261047.42 14015373.92 17.06
2261034.82 14015470.15 17.09
2261040.43 14015460.80 17.19
2261040.33 14015553.32 17.29
2261033.67 14015537.27 17.32
2261051.95 14015349.22 17.32
2261047.55 14015366.21 17.39
2261050.70 14015361.68 17.59
2261036.43 14015464.27 17.62
2261037.38 14015455.05 17.75
2261030.10 14015465.91 17.98
2261032.23 14015453.51 18.31
2261033.71 14015459.35 18.44
2261062.58 14015501.31 13.91
2261068.02 14015505.12 13.94
2261068.25 14015513.45 13.94
2261062.81 14015506.86 13.94
2261072.03 14015328.84 13.98
2261063.99 14015495.38 14.01
2261055.82 14015499.05 14.01
2261072.19 14015517.75 14.01
2261058.48 14015492.13 14.07
2261073.08 14015320.87 14.11
2261064.41 14015518.93 14.14
2261075.14 14015522.74 14.14
2261073.04 14015506.73 14.17
2261074.95 14015512.67 14.24
2261071.53 14015501.05 14.24
2261072.71 14015315.75 14.27
2261067.63 14015322.38 14.27
2261070.88 14015494.26 14.30
2261053.85 14015422.87 14.37
2261057.43 14015484.78 14.37
2261077.01 14015501.58 14.40
2261055.33 14015429.07 14.44
2261076.16 14015386.03 14.44
2261059.10 14015511.29 14.47
2261067.30 14015537.24 14.53
2261060.08 14015422.57 14.57
2261076.55 14015528.35 14.60
2261075.11 14015377.76 14.60
2261053.82 14015573.92 14.60
2261053.52 14015415.91 14.63
2261055.75 14015436.98 14.67
2261073.17 14015536.98 14.67
2261062.74 14015484.78 14.67
2261070.39 14015389.01 14.70
2261062.68 14015321.82 14.70
2261061.33 14015574.41 14.73
2261063.30 14015532.19 14.73
2261067.63 14015313.22 14.73
2261071.24 14015575.69 14.76
2261075.44 14015367.29 14.76
2261077.77 14015490.72 14.76
2261053.72 14015509.55 14.80
2261072.32 14015372.77 14.80
2261059.92 14015568.24 14.80
2261074.39 14015560.50 14.86
2261077.41 14015392.36 14.86
2261072.78 14015581.60 14.86
2261067.01 14015489.73 14.89
2261064.55 14015396.10 14.89
2261057.23 14015521.69 14.89
2261062.48 14015596.16 14.89
2261062.51 14015580.74 14.89
2261061.23 14015476.91 14.89
2261072.91 14015309.68 14.93
2261056.15 14015564.90 14.93
2261058.31 14015338.39 14.96
2261059.33 14015412.14 14.96
2261056.93 14015580.87 14.99
2261068.65 14015380.35 14.99
2261059.53 14015592.00 14.99
2261069.79 14015598.99 14.99
2261066.35 14015474.87 15.03
2261076.16 14015265.16 15.03
2261075.50 14015586.06 15.03
2261065.86 14015567.78 15.03
2261063.13 14015415.85 15.06
2261072.32 14015570.54 15.06
2261068.32 14015468.87 15.06
2261067.60 14015593.90 15.06
2261073.63 14015473.03 15.06
2261069.76 14015395.02 15.09
2261057.23 14015406.43 15.09
2261057.00 14015471.26 15.09
2261054.37 14015587.73 15.09
2261067.43 14015586.58 15.09
2261071.96 14015487.60 15.09
2261077.31 14015459.94 15.12
2261057.36 14015559.78 15.16
2261072.88 14015594.20 15.16
2261075.67 14015405.38 15.19
2261076.72 14015551.68 15.19
2261062.25 14015383.14 15.19
2261068.88 14015480.97 15.22
2261077.83 14015476.45 15.22
