X Y Z
2208780.89 14009653.95 11.75
2208766.88 14009608.64 11.91
2208762.81 14009611.56 11.91
2208770.95 14009605.72 12.07
2208782.04 14009646.96 12.11
2208777.97 14009649.88 12.14
2208779.05 14009599.92 12.17
2208775.05 14009645.81 12.27
2208777.90 14009606.87 12.27
2208772.10 14009598.73 12.37
2208780.23 14009592.93 12.47
2208769.24 14009637.68 12.57
2208777.34 14009631.87 12.57
2208778.53 14009624.88 12.57
2208776.20 14009638.86 12.60
2208765.73 14009615.60 12.63
2208780.26 14009635.94 12.70
2208781.97 14009603.95 12.83
2208779.67 14009617.93 12.89
2208770.39 14009630.72 12.96
2208776.75 14009613.86 12.99
2208772.69 14009616.78 13.06
2208780.82 14009610.94 13.12
2208797.75 14009660.32 10.86
2208793.68 14009663.24 10.89
2208805.86 14009654.51 11.19
2208789.62 14009666.16 11.22
2208792.54 14009670.22 11.22
2208803.56 14009668.45 11.35
2208804.71 14009661.46 11.42
2208799.49 14009671.37 11.48
2208786.70 14009662.09 11.52
2208807.63 14009665.53 11.58
2208798.90 14009653.36 11.71
2208790.76 14009659.17 11.75
2208806.48 14009672.52 11.75
2208787.84 14009655.10 11.81
2208788.99 14009648.14 11.94
2208795.98 14009649.29 12.04
2208793.06 14009645.22 12.11
2208802.97 14009650.44 12.17
2208797.13 14009642.30 12.20
2208800.05 14009646.37 12.24
2208805.76 14009568.49 12.27
2208794.21 14009638.24 12.30
2208804.12 14009643.45 12.34
2208801.20 14009639.38 12.37
2208807.04 14009647.52 12.40
2208787.25 14009637.09 12.43
2208803.49 14009625.44 12.43
2208783.18 14009640.01 12.50
2208807.56 14009622.52 12.50
2208802.34 14009632.43 12.50
2208804.61 14009575.47 12.53
2208801.69 14009571.41 12.53
2208806.09 14009826.56 12.53
2208785.48 14009626.06 12.57
2208795.39 14009631.28 12.57
2208796.54 14009624.29 12.60
2208789.55 14009623.14 12.63
2208806.41 14009629.51 12.63
2208786.63 14009619.08 12.66
2208793.62 14009620.22 12.70
2208784.33 14009633.02 12.70
2208804.18 14009686.46 12.70
2208793.55 14009577.21 12.73
2208785.45 14009583.05 12.73
2208792.47 14009627.21 12.73
2208790.70 14009616.16 12.76
2208800.54 14009578.36 12.83
2208800.61 14009621.37 12.83
2208797.69 14009617.30 12.86
2208792.40 14009584.20 12.86
2208805.92 14009697.52 12.93
2208787.19 14009594.08 12.93
2208783.74 14009615.01 12.99
2208791.26 14009591.16 12.99
2208805.82 14009611.50 12.99
2208807.53 14009579.51 12.99
2208791.85 14009609.20 13.06
2208796.47 14009581.28 13.06
2208795.91 14009606.28 13.09
2208804.67 14009618.45 13.12
2208798.83 14009610.35 13.16
2208806.38 14009586.50 13.16
2208784.89 14009608.02 13.16
2208799.98 14009603.36 13.19
2208798.24 14009592.34 13.22
2208790.11 14009598.14 13.25
2208803.46 14009582.43 13.25
2208802.90 14009607.43 13.29
2208806.97 14009604.51 13.29
2208786.04 14009601.06 13.29
2208805.20 14009593.49 13.35
2208799.39 14009585.35 13.35
2208804.05 14009600.44 13.39
2208823.41 14009721.90 10.76
2208830.36 14009723.05 10.89
2208820.49 14009717.83 11.02
2208817.57 14009713.76 11.06
2208829.21 14009730.03 11.06
2208818.06 14009645.78 11.06
2208832.13 14009734.10 11.19
2208809.92 14009651.59 11.42
2208822.13 14009642.86 11.61
2208814.65 14009709.72 11.68
2208818.72 14009706.81 11.68
2208831.48 14009673.08 11.78
2208824.49 14009671.93 11.78
2208828.56 14009669.01 11.78
2208832.63 14009666.09 11.81
2208810.55 14009669.60 11.81
2208828.79 14009841.06 11.81
2208825.05 14009646.93 11.81
2208809.83 14009565.57 11.84
2208815.96 14009831.77 11.88
2208812.84 14009655.66 11.88
2208819.11 14009552.77 11.91
2208815.04 14009555.69 11.91
2208825.64 14009664.94 11.91
2208820.98 14009649.85 11.91
2208818.88 14009835.84 11.91
2208825.70 14009707.95 11.91
2208827.41 14009676.00 11.94
2208815.76 14009659.73 11.94
2208825.87 14009836.99 11.98
2208817.50 14009670.75 11.98
2208811.70 14009662.65 11.98
2208822.78 14009703.89 12.01
2208830.53 14009852.08 12.04
2208817.96 14009559.76 12.04
2208823.18 14009549.85 12.04
2208819.27 14009681.81 12.07
2208815.80 14009702.74 12.07
2208820.26 14009545.78 12.07
2208821.80 14009839.91 12.11
2208829.61 14009576.00 12.11
2208832.53 14009580.07 12.11
2208826.26 14009682.95 12.14
2208830.86 14009655.07 12.14
2208824.72 14009843.98 12.14
2208816.35 14009677.74 12.14
2208818.68 14009663.79 12.14
2208827.57 14009805.03 12.17
2208829.38 14009859.07 12.17
2208814.81 14009838.76 12.17
2208822.19 14009685.87 12.17
2208815.21 14009684.73 12.17
2208828.39 14009539.97 12.17
2208819.83 14009656.81 12.17
2208817.14 14009824.78 12.20
2208813.07 14009827.70 12.20
2208832.00 14009648.08 12.24
2208809.00 14009830.62 12.27
2208812.29 14009680.66 12.27
2208826.20 14009639.94 12.27
2208822.03 14009556.84 12.27
2208814.06 14009691.68 12.27
2208831.31 14009544.04 12.30
2208812.75 14009569.63 12.30
2208823.54 14009850.93 12.34
2208825.54 14009578.92 12.34
2208822.36 14009814.91 12.34
2208826.10 14009553.92 12.37
2208822.62 14009574.85 12.37
2208826.46 14009855.00 12.37
2208819.86 14009699.82 12.37
2208832.46 14009537.05 12.37
2208808.68 14009572.55 12.37
2208826.69 14009571.93 12.43
2208828.46 14009582.99 12.43
2208818.29 14009817.83 12.47
2208810.15 14009823.64 12.47
2208829.94 14009834.07 12.47
2208812.25 14009637.65 12.47
2208809.89 14009608.58 12.50
2208809.33 14009633.58 12.53
2208811.60 14009576.62 12.53
2208818.55 14009577.77 12.53
2208821.47 14009581.84 12.53
2208823.77 14009567.86 12.53
2208822.95 14009832.92 12.57
2208830.17 14009551.00 12.57
2208826.43 14009811.99 12.57
2208816.32 14009634.73 12.60
2208825.08 14009689.94 12.60
2208828.62 14009712.02 12.60
2208826.85 14009700.97 12.60
2208810.48 14009626.59 12.63
2208812.91 14009698.67 12.63
2208827.28 14009589.97 12.63
2208809.99 14009694.60 12.63
2208808.84 14009701.59 12.66
2208832.07 14009691.09 12.66
2208825.25 14009818.98 12.66
2208816.81 14009566.71 12.66
2208813.40 14009630.66 12.70
2208828.99 14009557.99 12.70
2208808.12 14009597.55 12.73
2208830.26 14009637.02 12.73
2208824.92 14009560.91 12.76
2208828.00 14009694.01 12.76
2208831.91 14009562.05 12.80
2208813.96 14009605.66 12.83
