X Y Z
1811615.00 14082057.88 9.02
1811619.73 14082044.88 9.19
1811615.04 14082048.85 9.22
1811622.84 14082063.72 9.25
1811624.81 14082046.30 9.35
1811619.79 14082053.94 9.38
1811624.29 14082051.58 9.38
1811625.27 14082040.85 9.42
1811620.02 14082039.60 9.45
1811615.10 14082042.78 9.55
1811607.23 14082059.09 9.55
1811625.04 14082056.66 9.94
1811630.92 14082067.16 8.89
1811652.11 14082073.69 8.92
1811642.20 14082072.71 9.32
1811636.66 14082069.69 9.35
1811634.29 14082058.34 9.38
1811638.33 14082064.11 9.45
1811646.89 14082075.69 9.58
1811646.79 14082069.98 9.61
1811637.28 14082054.17 9.68
1811646.83 14082054.14 9.74
1811640.95 14082058.20 9.74
1811630.52 14082042.26 9.81
1811646.17 14082048.53 9.84
1811644.37 14082062.37 9.88
1811641.28 14082046.13 9.97
1811630.29 14082051.91 10.01
1811650.83 14082051.09 10.07
1811649.39 14082062.83 10.10
1811630.72 14082029.10 10.14
1811637.02 14082031.99 10.17
1811636.59 14082048.03 10.24
1811635.21 14082024.67 10.33
1811643.12 14082029.56 10.50
1811635.61 14082042.75 10.50
1811649.91 14082038.78 10.50
1811642.89 14082035.76 10.53
1811636.49 14082014.14 10.66
1811642.07 14082024.25 10.66
1811651.32 14082000.07 10.73
1811648.80 14081984.52 10.73
1811648.37 14082028.94 10.76
1811639.81 14082018.11 10.83
1811645.22 14081988.32 10.89
1811635.15 14082007.98 10.96
1811649.22 14081979.43 11.02
1811640.53 14082010.83 11.12
1811640.04 14082004.37 11.15
1811648.93 14081969.46 11.22
1811635.11 14082002.56 11.22
1811647.55 14082011.75 11.32
1811645.09 14082019.36 11.32
1811650.80 14081993.80 11.42
1811647.48 14081974.71 11.42
1811642.56 14081999.22 11.48
1811649.65 14082022.15 11.48
1811646.50 14082004.96 11.61
1811645.22 14081993.70 11.75
1811655.72 14082067.49 8.83
1811669.92 14082083.70 9.09
1811667.10 14082060.30 9.09
1811662.08 14082065.46 9.32
1811673.11 14082087.93 9.32
1811672.55 14082078.87 9.35
1811661.16 14082041.70 9.45
1811658.90 14082071.89 9.48
1811654.64 14082078.78 9.48
1811656.28 14082062.31 9.58
1811662.81 14082057.58 9.61
1811658.08 14082031.56 9.68
1811660.28 14082079.73 9.71
1811676.49 14082082.35 9.71
1811672.65 14082066.37 9.71
1811664.51 14082070.47 9.78
1811670.15 14082073.00 9.81
1811664.74 14082082.29 9.84
1811665.89 14082026.84 9.91
1811666.61 14082044.33 9.97
1811668.58 14082022.54 9.97
1811675.83 14082042.42 10.01
1811654.14 14082034.91 10.01
1811673.99 14082060.83 10.07
1811663.46 14082036.29 10.10
1811659.36 14082053.64 10.10
1811677.18 14082075.23 10.14
1811675.63 14082034.91 10.14
1811666.15 14082076.48 10.17
1811666.22 14082031.89 10.20
1811668.71 14082039.34 10.24
1811655.69 14082040.78 10.40
1811658.47 14082024.94 10.43
1811671.83 14082030.09 10.43
1811652.73 14082009.62 10.47
1811668.61 14082016.67 10.56
1811670.97 14082047.94 10.66
1811654.50 14082014.96 10.73
1811652.54 14082057.02 10.76
1811676.49 14082070.11 10.79
1811655.49 14082020.41 10.79
1811668.25 14082007.81 10.89
1811674.48 14082021.89 10.93
1811665.10 14082000.82 10.93
1811656.15 14081995.80 10.96
1811663.92 14082019.95 10.99
1811672.75 14082010.99 11.02
1811658.47 14082011.62 11.02
1811668.58 14081984.39 11.06
1811665.46 14081995.21 11.12
1811654.47 14081974.61 11.12
1811663.53 14082013.26 11.15
1811665.66 14081989.57 11.15
1811674.26 14081991.51 11.15
1811662.90 14082007.02 11.19
1811672.12 14082004.50 11.22
1811654.50 14082028.18 11.25
1811657.03 14082004.43 11.35
1811676.95 14081986.94 11.38
1811661.03 14081972.12 11.42
1811662.97 14081962.60 11.42
1811654.27 14081982.88 11.45
1811671.99 14081980.55 11.48
1811670.09 14081997.67 11.52
1811655.13 14081990.36 11.55
1811656.97 14081956.86 11.58
1811657.95 14081978.81 11.75
1811676.13 14081957.15 11.81
1811665.13 14081956.37 11.81
1811672.42 14081975.36 11.84
1811661.33 14081983.34 11.84
1811669.17 14081931.33 11.91
1811660.48 14081992.82 11.94
1811666.61 14081972.94 11.94
1811666.22 14081937.08 11.98
1811658.87 14081951.38 11.98
1811666.68 14081965.98 12.14
1811673.07 14081967.85 12.17
1811665.43 14081943.38 12.20
1811666.35 14081979.40 12.27
1811656.80 14081962.17 12.40
1811662.87 14081948.40 12.43
1811670.68 14081941.54 12.50
1811668.32 14081947.97 12.50
1811674.52 14081930.38 12.60
1811668.15 14081960.99 12.60
1811670.38 14081956.30 12.63
1811676.16 14081940.69 12.76
1811674.26 14081935.93 12.76
1811673.99 14081952.20 12.89
1811675.17 14081946.16 13.12
1811692.53 14082095.70 9.28
1811684.82 14082092.88 9.45
1811677.60 14082090.32 9.48
1811700.08 14082084.65 9.51
1811699.78 14082094.82 9.55
1811683.93 14082087.21 9.58
1811681.37 14082065.32 9.61
1811698.60 14082100.07 9.65
1811688.99 14082086.22 9.78
1811684.85 14082081.07 9.84
1811700.93 14082078.09 9.91
1811678.42 14082049.97 9.94
1811696.24 14082057.78 9.97
1811696.86 14082090.19 10.04
1811689.45 14082072.08 10.10
1811690.56 14082080.38 10.10
1811691.25 14082090.88 10.24
1811685.51 14082075.89 10.24
1811694.30 14082053.09 10.27
1811681.64 14082070.84 10.27
1811689.87 14082055.74 10.30
1811694.76 14082069.88 10.30
1811684.89 14082044.29 10.33
1811687.41 14082067.23 10.40
1811684.43 14082025.59 10.43
1811700.50 14082060.67 10.50
1811694.50 14082076.68 10.50
1811696.34 14082048.36 10.50
1811689.18 14082037.96 10.53
1811680.75 14082038.49 10.56
1811684.39 14082053.32 10.60
1811686.62 14082032.09 10.66
1811694.14 14082084.75 10.79
1811699.65 14082053.74 10.83
1811688.49 14082049.41 10.83
1811693.22 14082042.03 10.89
1811692.27 14082032.45 10.93
1811699.98 14082038.09 10.93
1811685.08 14082015.85 10.96
1811689.22 14082027.73 10.96
1811692.79 14082016.96 11.02
1811678.91 14082028.91 11.19
1811692.43 14082011.91 11.25
1811678.68 14081999.08 11.25
1811694.04 14082026.12 11.29
1811677.37 14081979.46 11.32
1811696.20 14082020.61 11.42
1811694.60 14082007.06 11.42
1811697.84 14081992.98 11.48
1811701.65 14081989.47 11.48
1811698.07 14082032.38 11.48
1811681.87 14082019.85 11.52
1811683.15 14082008.34 11.55
1811684.23 14081995.67 11.58
1811678.52 14082014.41 11.58
1811696.93 14082002.50 11.58
1811678.26 14082004.63 11.68
1811682.49 14081981.11 11.71
1811679.05 14081952.79 11.71
1811693.05 14081989.80 11.71
1811677.96 14081969.26 11.71
1811700.83 14081999.02 11.75
1811695.15 14081952.04 11.75
1811697.71 14082014.04 11.75
1811688.76 14081986.88 11.81
1811700.40 14081970.54 11.88
1811685.44 14082000.72 11.91
1811698.57 14081926.94 12.01
1811683.64 14081966.37 12.04
1811690.36 14081994.20 12.04
1811682.00 14081989.57 12.04
1811698.99 14081945.93 12.04
1811682.59 14081971.26 12.04
1811692.37 14081957.19 12.07
1811684.75 14081928.64 12.11
1811700.73 14081964.50 12.11
1811700.40 14081890.78 12.11
1811697.42 14081974.58 12.14
1811683.11 14081949.18 12.17
1811680.19 14081944.49 12.17
1811700.37 14082008.66 12.20
1811692.86 14081906.27 12.20
1811690.76 14082003.25 12.20
1811687.81 14081974.18 12.24
1811695.94 14081965.95 12.24
1811697.29 14081940.06 12.24
1811694.43 14081983.89 12.24
1811684.20 14081958.47 12.27
1811682.36 14081939.80 12.27
1811702.21 14081949.94 12.34
1811697.52 14081885.24 12.43
1811689.97 14081911.39 12.43
1811696.63 14081931.93 12.47
1811687.54 14081980.94 12.47
1811686.10 14081944.20 12.50
1811698.43 14081956.43 12.50
1811688.43 14081924.15 12.53
1811688.92 14081966.24 12.53
1811699.78 14081921.00 12.57
1811694.73 14081901.64 12.57
1811686.13 14081935.04 12.57
1811696.53 14081910.21 12.60
1811701.95 14081880.58 12.63
1811696.01 14081960.93 12.70
1811681.51 14081932.91 12.70
1811686.79 14081954.20 12.73
1811692.69 14081970.38 12.76
1811693.68 14081915.55 12.76
1811677.70 14081963.36 12.80
1811692.63 14081927.27 12.80
1811693.64 14081896.72 12.89
1811690.27 14081938.36 12.99
1811690.69 14081931.99 12.99
1811691.15 14081947.54 13.09
1811695.38 14081890.39 13.19
1811700.17 14081904.37 13.32
1811698.50 14081897.94 13.42
1811696.76 14081878.74 13.52
1811690.46 14081888.19 13.62
1811700.90 14081915.46 13.78
1811715.33 14082101.41 8.66
1811719.92 14082107.65 8.69
1811726.91 14082110.86 8.76
1811716.35 14082093.93 8.76
1811708.11 14082079.20 8.79
1811716.58 14082088.91 9.06
1811723.21 14082101.97 9.09
1811714.71 14082106.50 9.15
1811720.65 14082084.94 9.22
1811706.97 14082090.62 9.25
1811707.98 14082084.68 9.28
