X Y Z
1785968.93 14131380.81 17.52
1785969.84 14131388.91 17.68
1785972.30 14131349.61 17.78
1785973.12 14131393.74 17.98
1785964.86 14131376.32 18.08
1785970.04 14131355.09 18.21
1785958.49 14131365.72 18.64
1785958.95 14131371.30 18.70
1785964.10 14131361.13 18.86
1785974.27 14131378.48 19.09
1785969.38 14131366.80 19.13
1785994.19 14131363.03 17.06
1785994.35 14131356.80 17.19
1785978.18 14131399.18 17.55
1785988.45 14131405.12 17.59
1785989.14 14131411.81 17.68
1785982.54 14131396.17 17.72
1785994.25 14131347.90 17.78
1785976.18 14131357.48 17.85
1785990.25 14131337.27 17.85
1785983.07 14131391.05 17.85
1785990.15 14131399.97 17.88
1785995.14 14131369.13 17.98
1785982.74 14131358.50 17.98
1785978.28 14131349.64 18.01
1785989.82 14131367.59 18.08
1785995.34 14131412.54 18.11
1785987.33 14131351.41 18.14
1785990.64 14131372.97 18.21
1785977.26 14131387.21 18.24
1785995.07 14131377.83 18.24
1785984.74 14131343.77 18.24
1785988.45 14131390.95 18.27
1785998.88 14131331.57 18.34
1785995.43 14131401.48 18.41
1785998.45 14131340.95 18.50
1785980.38 14131382.55 18.50
1785977.39 14131364.51 18.60
1785997.50 14131353.15 18.64
1785986.35 14131377.14 18.67
1785980.31 14131374.74 18.70
1785984.05 14131370.54 18.73
1785988.58 14131384.78 18.73
1785996.25 14131386.16 18.77
1785995.34 14131392.43 19.00
1786022.44 14131438.95 16.47
1786019.68 14131433.60 16.73
1786024.60 14131339.11 16.90
1786017.58 14131362.80 17.06
1786019.42 14131443.64 17.16
1786000.91 14131369.72 17.16
1786013.31 14131386.32 17.32
1786012.59 14131361.42 17.32
1786015.25 14131370.05 17.32
1786023.58 14131370.21 17.32
1786013.35 14131332.25 17.36
1786012.95 14131380.75 17.36
1786020.24 14131378.02 17.42
1786014.46 14131431.01 17.45
1786013.87 14131338.29 17.52
1786005.08 14131329.50 17.55
1786021.09 14131393.05 17.55
1786019.58 14131336.88 17.59
1786012.63 14131325.10 17.62
1786021.48 14131328.02 17.62
1786011.15 14131413.72 17.62
1786012.99 14131439.08 17.65
1786005.60 14131355.35 17.65
1786010.13 14131424.05 17.72
1786013.48 14131346.33 17.72
1786001.41 14131350.14 17.72
1786009.18 14131431.50 17.75
1786013.81 14131399.35 17.78
1786024.70 14131399.97 17.78
1786022.63 14131350.43 17.78
1786014.50 14131421.23 17.85
1786006.10 14131372.51 17.85
1786003.08 14131360.47 17.88
1786007.93 14131378.02 17.88
1786024.67 14131419.30 17.88
1786002.85 14131334.85 17.91
1786006.52 14131409.09 17.98
1786002.72 14131380.68 18.04
1786004.13 14131419.98 18.08
1786000.59 14131375.36 18.08
1786021.29 14131322.18 18.11
1786018.33 14131404.56 18.11
1786021.52 14131412.60 18.14
1786023.06 14131355.84 18.18
1786003.31 14131395.18 18.21
1786019.19 14131314.87 18.24
1786010.99 14131320.28 18.31
1786003.54 14131401.32 18.34
1786014.40 14131351.61 18.37
1786024.24 14131309.03 18.41
1786000.62 14131390.13 18.44
1786008.16 14131344.82 18.44
1786003.51 14131413.68 18.57
1786001.50 14131427.53 18.64
1786022.21 14131425.27 18.64
1786010.33 14131392.33 18.64
1786005.97 14131386.32 18.70
1786009.08 14131404.07 18.77
1786034.80 14131467.46 16.17
1786049.60 14131471.85 16.31
1786034.35 14131451.64 16.47
1786030.08 14131445.61 16.54
1786048.12 14131346.03 16.54
1786042.97 14131461.52 16.57
