X Y Z
1382336.29 14227077.31 16.17
1382334.48 14227085.74 16.24
1382321.56 14227103.46 16.27
1382336.48 14227103.03 16.34
1382329.89 14227102.67 16.40
1382334.02 14227098.54 16.50
1382328.94 14227112.18 16.57
1382326.61 14227098.83 16.67
1382332.45 14227092.96 16.73
1382318.64 14227096.17 16.77
1382331.96 14227108.02 16.77
1382336.45 14227118.84 16.86
1382326.90 14227092.14 16.99
1382324.25 14227108.71 17.03
1382328.41 14227086.92 17.29
1382336.62 14227090.24 17.81
1382345.77 14227069.76 14.86
1382343.57 14227075.14 15.49
1382356.20 14227079.90 15.55
1382339.67 14227085.05 15.75
1382350.63 14227073.40 15.75
1382344.39 14227094.37 15.75
1382340.75 14227099.52 15.81
1382350.69 14227080.72 15.85
1382345.24 14227083.61 15.88
1382360.73 14227134.23 15.98
1382350.20 14227093.61 16.01
1382356.17 14227088.63 16.11
1382354.17 14227105.66 16.11
1382347.84 14227110.94 16.14
1382347.02 14227089.48 16.17
1382358.79 14227100.47 16.34
1382345.93 14227122.03 16.47
1382351.25 14227132.20 16.47
1382352.43 14227100.64 16.47
1382346.66 14227098.83 16.50
1382360.80 14227119.83 16.50
1382351.51 14227123.70 16.50
1382342.42 14227110.08 16.54
1382353.51 14227118.75 16.60
1382348.33 14227105.36 16.60
1382359.12 14227140.17 16.63
1382340.75 14227122.35 16.70
1382358.63 14227125.05 16.70
1382340.91 14227114.94 16.80
1382357.78 14227095.42 16.83
1382355.48 14227129.15 16.93
1382346.13 14227128.65 16.93
1382359.19 14227109.92 16.96
1382346.95 14227115.99 17.26
1382354.40 14227137.71 17.32
1382355.22 14227113.00 17.42
1382384.88 14227139.48 15.78
1382382.29 14227148.14 15.78
1382366.37 14227135.64 15.85
1382381.50 14227156.71 15.94
1382369.82 14227129.87 15.94
1382364.63 14227140.43 15.94
1382371.56 14227124.00 15.98
1382378.38 14227143.45 16.04
1382376.87 14227125.50 16.11
1382378.18 14227152.60 16.14
1382363.55 14227087.05 16.17
1382373.92 14227145.81 16.21
1382386.71 14227133.21 16.21
1382379.76 14227137.81 16.21
1382372.87 14227140.89 16.34
1382363.32 14227114.15 16.37
1382384.78 14227162.18 16.37
1382370.90 14227150.01 16.37
1382381.07 14227121.11 16.47
1382368.37 14227144.43 16.47
1382372.28 14227108.67 16.47
1382368.44 14227112.35 16.50
1382386.55 14227121.01 16.57
1382364.31 14227101.75 16.60
1382364.21 14227127.41 16.60
1382372.67 14227118.84 16.63
1382382.65 14227127.60 16.63
1382371.89 14227099.22 16.67
1382385.24 14227111.95 16.73
1382376.61 14227105.59 16.80
1382365.72 14227095.94 16.83
1382376.31 14227094.76 16.90
1382366.80 14227120.48 16.93
1382377.36 14227116.45 16.96
1382379.53 14227100.50 16.99
1382379.04 14227132.56 16.99
1382366.90 14227107.13 17.03
1382370.80 14227094.27 17.13
1382385.93 14227106.54 17.13
1382372.11 14227134.30 17.13
1382377.89 14227110.94 17.16
1382368.74 14227087.81 17.16
1382385.24 14227090.07 17.32
1382381.60 14227095.16 17.39
1382406.43 14227047.45 15.09
1382401.61 14227054.51 15.19
1382410.37 14227060.68 15.22
1382396.06 14227052.47 15.29
1382395.84 14227154.77 15.32
1382406.63 14227057.33 15.39
1382401.02 14227152.80 15.52
1382390.13 14227161.20 15.65
1382400.33 14227142.27 15.68
1382392.32 14227130.39 15.72
1382401.12 14227061.86 15.75
1382408.86 14227040.43 15.75
1382400.00 14227049.32 15.75
1382390.13 14227141.15 15.75
1382404.79 14227175.08 15.75
1382404.66 14227149.16 15.78
1382410.53 14227184.62 15.78
1382403.97 14227131.05 15.81
1382400.79 14227122.58 15.81
1382393.77 14227122.19 15.85
1382389.90 14227153.98 15.85
1382407.84 14227125.80 15.88
1382408.96 14227144.50 15.91
1382402.69 14227042.99 15.91
1382388.42 14227165.99 15.94
1382403.28 14227137.12 15.94
1382410.63 14227138.50 15.98
1382408.76 14227034.30 16.01
1382408.83 14227169.27 16.01
1382409.81 14227174.65 16.01
1382394.06 14227148.34 16.01
1382410.43 14227159.10 16.04
1382399.28 14227176.09 16.08
1382398.43 14227118.16 16.08
1382404.14 14227037.35 16.11
1382406.92 14227120.45 16.14
1382395.70 14227139.68 16.17
1382410.21 14227153.00 16.17
1382408.60 14227067.66 16.17
1382405.91 14227073.80 16.24
1382407.42 14227163.33 16.27
1382395.24 14227163.14 16.27
1382396.52 14227044.40 16.27
1382397.61 14227127.05 16.31
1382400.82 14227159.43 16.34
1382400.03 14227171.01 16.34
1382397.38 14227132.43 16.34
1382404.63 14227180.98 16.37
1382392.10 14227112.22 16.40
1382403.68 14227031.84 16.44
1382411.19 14227022.49 16.44
1382407.81 14227027.24 16.44
1382402.66 14227165.96 16.44
1382403.28 14227111.99 16.50
1382402.40 14227069.83 16.50
1382395.08 14227172.58 16.63
1382398.39 14227066.78 16.67
1382411.45 14227003.33 16.83
1382396.49 14227073.01 16.96
1382401.08 14227077.74 16.99
1382409.88 14227104.70 17.03
1382407.51 14227006.84 17.03
1382405.48 14227155.79 17.13
1382397.41 14227110.22 17.19
1382400.59 14227088.40 17.22
1382393.74 14227084.95 17.29
1382392.72 14227106.84 17.29
1382404.40 14227103.00 17.29
1382408.99 14227113.10 17.36
1382398.66 14227104.61 17.36
1382388.62 14227085.58 17.36
1382390.59 14227090.43 17.42
1382407.29 14227090.76 17.42
1382392.03 14227076.65 17.45
1382409.61 14227098.90 17.49
1382388.35 14227097.06 17.55
1382410.63 14227086.92 17.62
1382392.00 14227101.49 17.65
1382396.06 14227090.66 17.68
1382405.15 14227084.89 17.72
1382410.07 14227076.69 17.72
1382402.72 14227096.83 17.81
1382395.34 14227095.81 17.88
1382410.37 14227081.77 18.11
1382399.21 14227082.43 18.18
1382431.43 14227184.30 15.03
1382424.58 14227159.53 15.12
1382413.13 14227053.98 15.16
1382434.06 14227153.26 15.19
1382412.86 14227044.27 15.29
1382426.25 14227189.38 15.29
1382419.75 14227162.51 15.32
1382430.58 14227157.16 15.39
1382434.32 14227160.74 15.42
1382425.82 14227153.56 15.42
1382434.52 14227056.41 15.45
1382417.75 14227047.13 15.49
1382435.86 14226957.10 15.49
1382421.62 14227054.05 15.49
