X Y Z
2365102.00 14104069.28 9.51
2365094.79 14104068.20 9.61
2365102.73 14104082.60 9.68
2365100.40 14104157.60 9.68
2365099.18 14104125.75 9.74
2365097.12 14104079.39 9.81
2365099.84 14104064.13 9.81
2365102.30 14104077.39 9.84
2365100.59 14104093.63 9.91
2365096.00 14104097.27 9.94
2365098.33 14104074.27 9.97
2365102.46 14104162.69 9.97
2365088.68 14104064.92 9.97
2365102.63 14104142.09 9.97
2365097.87 14104086.64 10.01
2365100.56 14104136.64 10.01
2365098.13 14104131.26 10.04
2365101.18 14104150.19 10.07
2365096.79 14104119.58 10.10
2365089.34 14104081.03 10.10
2365101.22 14104174.20 10.14
2365093.61 14104125.45 10.20
2365100.04 14104112.75 10.24
2365094.79 14104063.05 10.24
2365093.31 14104092.48 10.27
2365091.18 14104075.62 10.33
2365102.43 14104181.95 10.33
2365102.63 14104168.56 10.33
2365095.15 14104136.11 10.37
2365094.00 14104101.99 10.37
2365099.64 14104100.78 10.37
2365101.35 14104107.87 10.40
2365097.25 14104145.37 10.40
2365102.99 14104088.54 10.43
2365097.21 14104153.24 10.50
2365097.71 14104165.15 10.63
2365092.88 14104115.21 10.73
2365090.36 14104086.02 10.73
2365085.27 14104070.04 10.73
2365096.10 14104109.57 10.79
2365087.86 14104090.81 10.96
2365083.07 14104061.57 11.06
2365088.22 14104104.59 11.12
2365090.16 14104111.02 11.22
2365094.39 14104143.20 14.83
2365084.65 14104103.80 20.44
2365085.96 14104103.31 29.13
2365108.89 14104078.67 8.92
2365114.41 14104078.40 8.99
2365115.78 14104193.04 9.19
2365120.77 14104063.54 9.32
2365115.29 14104157.34 9.35
2365116.31 14104110.23 9.38
2365113.03 14104106.16 9.45
2365106.30 14104155.54 9.48
2365111.19 14104197.47 9.58
2365115.29 14104066.20 9.61
2365111.88 14104136.25 9.61
2365123.92 14104273.22 9.68
2365115.62 14104060.33 9.68
2365106.70 14104209.41 9.68
2365118.61 14104105.70 9.68
2365123.53 14104150.35 9.71
2365107.84 14104170.92 9.71
2365114.77 14104231.32 9.71
2365110.37 14104073.09 9.74
2365120.87 14104069.64 9.74
2365123.26 14104109.57 9.74
2365106.63 14104179.29 9.74
2365113.36 14104170.69 9.78
2365112.44 14104208.95 9.78
2365119.33 14104270.63 9.78
2365120.57 14104078.54 9.78
2365121.30 14104191.92 9.78
2365110.34 14104151.11 9.78
2365108.53 14104163.08 9.81
2365119.82 14104222.76 9.81
2365114.27 14104188.08 9.81
2365106.01 14104197.73 9.81
2365109.19 14104219.12 9.81
2365124.54 14104135.82 9.81
2365104.99 14104115.21 9.81
2365106.14 14104214.56 9.81
2365114.90 14104147.33 9.81
2365118.34 14104171.38 9.84
2365110.14 14104126.44 9.84
2365120.74 14104114.85 9.84
2365103.12 14104132.21 9.88
2365108.17 14104145.79 9.88
2365115.13 14104224.53 9.88
2365122.18 14104165.74 9.88
2365117.16 14104135.13 9.88
2365111.19 14104176.44 9.91
2365105.58 14104065.25 9.91
2365115.52 14104179.16 9.91
2365119.85 14104228.99 9.91
2365108.14 14104103.83 9.91
2365106.86 14104136.15 9.91
2365119.95 14104276.93 9.91
2365119.20 14104183.65 9.91
2365115.52 14104116.59 9.94
2365103.68 14104122.10 9.94
2365126.87 14104169.15 9.94
2365110.21 14104110.95 9.94
2365115.16 14104101.04 9.97
2365117.26 14104073.38 9.97
2365117.36 14104264.95 9.97
2365125.13 14104145.04 9.97
2365126.18 14104259.90 9.97
2365127.04 14104092.58 10.01
2365109.55 14104062.10 10.01
2365114.31 14104204.26 10.01
2365112.63 14104243.36 10.01
2365113.78 14104254.72 10.01
2365118.31 14104151.44 10.04
2365125.43 14104154.98 10.04
2365116.18 14104198.09 10.04
2365103.42 14104187.23 10.04
2365116.44 14104247.07 10.04
2365125.53 14104268.13 10.07
2365124.31 14104220.30 10.07
2365119.29 14104128.90 10.07
2365121.07 14104057.47 10.10
2365117.00 14104165.64 10.10
2365111.55 14104183.69 10.10
2365117.33 14104241.63 10.14
2365118.67 14104214.76 10.14
2365125.72 14104097.73 10.14
2365125.69 14104292.87 10.14
2365125.30 14104254.19 10.14
2365124.48 14104244.61 10.17
2365122.97 14104176.37 10.17
2365126.77 14104329.49 10.17
2365123.33 14104239.16 10.17
2365126.02 14104319.77 10.17
2365121.10 14104296.35 10.17
2365119.75 14104096.78 10.20
2365109.26 14104205.08 10.20
2365125.33 14104226.86 10.24
2365122.90 14104283.03 10.24
2365110.47 14104119.74 10.24
2365119.62 14104205.08 10.24
2365125.13 14104314.03 10.24
2365114.54 14104130.63 10.27
2365121.82 14104092.12 10.27
2365119.85 14104258.95 10.27
2365124.02 14104185.72 10.27
2365126.48 14104129.52 10.27
2365108.34 14104192.05 10.30
2365125.69 14104234.64 10.30
2365117.82 14104235.33 10.30
2365125.00 14104118.69 10.30
2365114.41 14104122.89 10.30
2365103.84 14104059.57 10.30
2365125.46 14104198.29 10.33
2365121.59 14104289.26 10.33
2365113.32 14104214.26 10.33
2365126.48 14104180.93 10.37
2365119.85 14104122.40 10.37
2365123.46 14104074.43 10.37
2365126.81 14104102.75 10.37
2365114.83 14104219.48 10.40
2365121.30 14104248.97 10.40
2365112.34 14104237.07 10.40
2365127.92 14104163.97 10.40
2365119.46 14104253.90 10.43
2365126.74 14104078.67 10.43
2365121.49 14104160.52 10.43
2365117.33 14104285.00 10.43
