X Y Z
1517871.49 14260015.50 12.53
1517870.40 14260022.55 12.60
1517876.97 14260021.93 12.63
1517873.88 14260028.62 12.70
1517879.85 14260026.29 12.73
1517877.20 14260046.47 12.80
1517885.00 14259971.31 12.89
1517882.18 14260044.63 12.89
1517871.06 14260046.76 12.89
1517888.22 14259978.39 12.93
1517882.18 14260080.33 12.96
1517874.87 14260051.29 12.96
1517880.48 14260017.04 12.99
1517876.93 14260082.49 12.99
1517875.69 14260076.52 12.99
1517882.25 14259984.89 13.02
1517871.16 14260059.26 13.09
1517888.97 14259941.75 13.09
1517885.46 14260029.61 13.12
1517878.25 14259988.83 13.22
1517882.45 14259906.48 13.25
1517886.25 14260018.48 13.29
1517887.73 14260024.72 13.32
1517886.48 14259952.01 13.35
1517886.32 14260083.51 13.35
1517888.06 14259935.35 13.39
1517881.17 14259951.36 13.39
1517884.32 14260075.21 13.42
1517871.49 14260065.96 13.45
1517886.12 14260011.07 13.48
1517884.41 14259931.90 13.55
1517871.36 14259941.58 13.62
1517877.03 14260063.43 13.62
1517880.90 14259979.70 13.65
1517873.88 14259707.56 13.68
1517872.80 14260086.99 13.68
1517882.77 14259914.15 13.68
1517887.04 14260117.80 13.71
1517876.31 14259906.08 13.71
1517884.22 14259991.29 13.71
1517874.87 14259946.54 13.75
1517877.49 14259968.81 13.78
1517875.00 14260116.42 13.81
1517881.72 14260087.68 13.85
1517871.22 14259968.32 13.88
1517889.14 14259986.96 13.91
1517873.26 14259953.59 13.94
1517870.63 14259991.25 13.98
1517881.03 14260053.33 13.98
1517876.28 14259915.37 13.98
1517875.59 14259978.03 14.01
1517888.28 14260102.64 14.01
1517871.19 14259900.54 14.04
1517879.13 14259708.45 14.07
1517882.61 14259898.04 14.07
1517874.51 14259894.99 14.14
1517869.62 14259917.04 14.21
1517872.34 14259930.20 14.21
1517875.36 14259984.27 14.27
1517882.61 14260104.34 14.30
1517872.37 14259973.37 14.30
1517876.31 14260110.68 14.37
1517881.85 14260116.61 14.40
1517871.98 14260104.34 14.44
1517880.80 14259941.35 14.47
1517881.85 14259876.23 14.57
1517885.40 14260112.87 14.67
1517871.06 14259910.45 14.73
1517882.31 14260066.12 14.76
1517885.86 14259901.85 14.96
1517879.98 14260093.91 15.06
1517880.05 14259868.22 15.06
1517889.01 14259907.03 15.09
1517874.31 14259877.67 15.16
1517887.37 14259893.81 15.22
1517873.42 14260092.83 15.29
1517888.84 14260049.16 15.42
1517872.21 14259869.21 15.49
1517886.02 14259879.05 15.52
1517872.83 14259864.06 15.68
1517876.67 14260098.54 15.78
1517879.98 14259862.74 15.78
1517873.16 14259852.11 16.08
1517874.11 14259857.99 16.08
1517871.32 14260097.42 16.11
1517885.17 14259863.60 16.14
1517870.93 14259711.96 16.27
1517882.48 14259853.46 16.31
1517885.46 14260055.00 16.37
1517889.11 14259854.38 16.57
1517886.68 14259820.22 16.63
1517882.94 14259825.47 16.63
1517871.78 14259811.10 16.80
1517887.79 14259812.68 16.96
1517886.78 14259833.90 16.99
1517889.04 14260068.09 17.03
1517888.28 14259845.45 17.03
1517885.07 14259839.19 17.06
1517874.67 14259832.13 17.09
1517880.58 14259845.49 17.13
1517884.15 14259712.97 17.13
1517872.14 14259840.11 17.13
1517881.49 14259812.45 17.16
1517878.41 14259820.35 17.16
1517887.10 14259871.54 17.16
1517870.47 14259819.27 17.16
1517874.83 14259845.62 17.22
1517879.66 14259838.69 17.26
1517873.42 14259825.51 17.32
1517872.24 14259805.03 17.32
1517885.76 14259807.66 17.68
1517885.99 14260061.69 17.85
1517885.33 14259721.90 17.85
1517881.85 14259802.74 17.88
1517877.16 14259795.49 17.91
1517871.39 14259717.27 18.01
1517875.95 14259726.92 18.08
1517888.84 14259742.57 18.08
1517875.65 14259790.11 18.14
1517882.87 14259749.59 18.24
1517885.40 14259733.35 18.27
1517886.78 14259767.80 18.31
1517886.38 14259799.59 18.34
1517871.06 14259777.38 18.37
1517872.54 14259733.61 18.37
1517887.69 14259747.45 18.37
1517877.85 14259783.22 18.47
1517882.61 14259793.55 18.50
1517882.94 14259740.17 18.50
1517872.08 14259753.52 18.57
1517882.02 14259761.30 18.57
1517870.24 14259727.38 18.60
