X Y Z
1787868.92 14120554.49 10.79
1787877.81 14120742.02 10.89
1787865.94 14120083.88 10.96
1787868.76 14120566.23 10.99
1787871.94 14120154.39 11.02
1787877.98 14120736.93 11.02
1787865.94 14120077.62 11.02
1787877.85 14120753.67 11.06
1787870.79 14120576.47 11.12
1787877.45 14120760.06 11.12
1787865.90 14120290.81 11.12
1787871.87 14120148.91 11.12
1787877.65 14120765.90 11.19
1787877.85 14120780.24 11.19
1787871.58 14120585.00 11.19
1787868.46 14120560.69 11.19
1787871.84 14120591.43 11.22
1787865.87 14120302.19 11.22
1787865.87 14120526.67 11.25
1787871.51 14120143.43 11.25
1787868.99 14120133.52 11.29
1787865.97 14120089.76 11.29
1787877.52 14120772.47 11.35
1787865.97 14120520.92 11.35
1787877.94 14120731.26 11.35
1787871.87 14120160.33 11.38
1787865.80 14120311.15 11.42
1787877.81 14120698.29 11.45
1787871.91 14120166.36 11.48
1787868.59 14120548.19 11.48
1787868.43 14120128.54 11.52
1787867.97 14120068.46 11.52
1787871.81 14120199.24 11.52
1787867.90 14120286.15 11.52
1787877.62 14120724.66 11.52
1787865.77 14120513.41 11.55
1787871.22 14120570.96 11.58
1787867.61 14120101.04 11.58
1787865.97 14120277.39 11.58
1787871.97 14120193.73 11.58
1787865.90 14120479.88 11.68
1787867.38 14120297.01 11.68
1787868.92 14120109.44 11.71
1787865.64 14120506.65 11.71
1787873.68 14120176.73 11.71
1787868.63 14120058.03 11.71
1787865.71 14120318.73 11.78
1787868.10 14120379.09 11.81
1787874.56 14120186.71 11.81
1787868.10 14120385.13 11.81
1787865.71 14120473.48 11.81
1787871.71 14120206.26 11.84
1787868.33 14120541.92 11.84
1787867.28 14120094.74 11.88
1787867.97 14120371.45 11.98
1787868.00 14120536.02 11.98
1787865.38 14120465.41 11.98
1787865.90 14120271.58 12.07
1787868.69 14120063.22 12.07
1787873.35 14120596.58 12.07
1787871.87 14120212.36 12.07
1787865.67 14120324.21 12.11
1787867.97 14120393.10 12.11
1787870.27 14120053.31 12.14
1787865.64 14120458.03 12.17
1787865.97 14120335.56 12.17
1787867.25 14120117.02 12.17
1787868.76 14120362.10 12.20
1787868.17 14120486.18 12.24
1787871.78 14120218.73 12.30
1787868.56 14120356.13 12.34
1787865.90 14120445.69 12.40
1787867.67 14120495.20 12.43
1787874.79 14120605.31 12.47
1787874.83 14120685.79 12.47
1787868.36 14120500.94 12.47
1787876.80 14120159.54 12.47
1787876.80 14120165.05 12.47
1787867.71 14120348.75 12.53
1787876.40 14120171.12 12.66
1787865.25 14120437.33 12.66
1787868.30 14120402.06 12.66
1787865.94 14120423.68 12.73
1787870.30 14120081.49 12.73
1787871.91 14120224.01 12.76
1787870.82 14120073.42 12.80
1787871.09 14120290.51 12.83
1787873.84 14120680.18 12.86
1787874.83 14120667.87 12.96
1787873.78 14120561.80 12.96
1787874.24 14120673.22 12.99
1787867.58 14120408.52 13.02
1787868.07 14120265.97 13.02
