X Y Z
1785848.42 14131401.09 11.15
1785868.20 14131388.19 11.45
1785861.51 14131392.36 11.58
1785852.42 14131397.74 11.94
1785867.38 14131406.83 12.66
1785867.74 14131423.49 12.70
1785861.35 14131418.57 12.80
1785860.33 14131409.75 12.83
1785855.41 14131404.47 13.32
1785858.07 14131414.18 13.39
1785860.53 14131401.32 13.65
1785887.66 14131404.04 11.88
1785877.98 14131383.11 11.94
1785882.28 14131412.86 11.94
1785872.67 14131433.76 12.04
1785873.78 14131420.31 12.11
1785880.05 14131407.45 12.17
1785891.56 14131412.24 12.24
1785881.43 14131418.11 12.30
1785878.37 14131435.63 12.37
1785875.13 14131410.90 12.37
1785882.25 14131424.48 12.40
1785869.38 14131429.40 12.53
1785876.60 14131429.27 12.60
1785885.03 14131443.77 12.66
1785876.90 14131401.68 12.66
1785890.97 14131391.77 12.73
1785888.61 14131422.22 12.83
1785880.38 14131377.33 12.99
1785882.31 14131397.71 12.99
1785869.88 14131401.22 12.99
1785887.27 14131429.63 13.02
1785884.35 14131437.37 13.06
1785892.55 14131372.18 13.12
1785891.53 14131449.45 13.12
1785876.83 14131393.84 13.16
1785890.81 14131386.78 13.16
1785870.96 14131395.97 13.32
1785885.00 14131386.95 13.45
1785886.58 14131379.30 13.48
1785889.86 14131441.80 13.62
1785877.16 14131388.68 13.62
1785915.68 14131400.17 11.68
1785913.81 14131412.73 11.75
1785906.16 14131408.21 11.78
1785900.95 14131401.15 11.84
1785899.50 14131406.96 11.88
1785909.74 14131399.09 11.94
1785913.41 14131406.50 11.94
1785911.38 14131422.64 11.98
1785914.99 14131426.87 12.01
1785912.63 14131488.29 12.04
1785893.50 14131399.41 12.07
1785907.02 14131417.52 12.07
1785912.72 14131351.78 12.07
1785914.63 14131391.08 12.11
1785901.67 14131417.79 12.24
1785906.36 14131357.71 12.27
1785902.49 14131361.32 12.43
1785915.22 14131437.04 12.47
1785914.20 14131384.22 12.47
1785901.21 14131394.13 12.50
1785907.61 14131426.97 12.50
1785915.64 14131347.54 12.50
1785913.09 14131432.32 12.60
1785907.21 14131387.64 12.63
1785899.57 14131424.97 12.70
1785910.49 14131379.99 12.73
1785896.22 14131367.52 12.83
1785898.78 14131382.78 12.86
1785915.58 14131365.56 12.86
1785916.24 14131446.00 12.93
1785894.12 14131423.36 12.93
1785902.82 14131432.16 13.09
1785910.30 14131438.95 13.09
1785905.18 14131379.60 13.16
1785910.66 14131370.97 13.25
1785895.40 14131431.96 13.29
1785905.83 14131367.49 13.35
1785900.22 14131374.84 13.39
1785896.81 14131454.70 13.62
1785904.59 14131444.10 13.68
1785900.16 14131439.90 13.68
1785916.76 14131456.60 13.71
1785910.26 14131449.91 13.75
1785909.25 14131473.26 13.94
1785909.05 14131454.92 14.24
1785903.44 14131463.91 14.30
1785899.08 14131460.93 14.37
1785901.93 14131449.68 14.40
1785910.59 14131460.08 14.57
1785916.20 14131465.78 14.70
1785937.46 14131422.97 11.09
1785942.61 14131410.93 11.12
1785939.56 14131402.46 11.22
1785926.50 14131412.73 11.25
1785940.28 14131326.94 11.29
1785937.13 14131412.64 11.32
1785939.69 14131433.24 11.32
1785933.30 14131331.99 11.35
1785934.57 14131404.83 11.42
1785926.64 14131397.74 11.45
1785938.81 14131396.13 11.48
1785925.91 14131405.06 11.48
1785926.96 14131420.15 11.48
1785919.61 14131404.73 11.52
1785932.48 14131427.79 11.52
1785936.84 14131437.34 11.61
1785920.89 14131416.15 11.61
1785928.41 14131336.06 11.61
1785920.17 14131394.10 11.65
1785938.45 14131381.14 11.68
1785923.55 14131429.17 11.71
1785919.09 14131423.92 11.71
1785921.35 14131409.98 11.71
1785930.67 14131435.57 11.78
1785939.43 14131490.72 11.81
1785932.41 14131397.44 11.84
1785929.92 14131391.41 11.84
1785933.49 14131383.99 11.88
1785936.61 14131484.12 11.91
1785939.96 14131366.70 11.91
1785940.32 14131351.81 11.91
1785934.25 14131360.67 12.01
1785925.36 14131495.02 12.01
1785919.98 14131387.57 12.07
1785929.78 14131367.43 12.11
1785937.79 14131375.76 12.11
1785928.41 14131500.73 12.11
1785925.29 14131362.04 12.11
1785938.74 14131498.69 12.20
1785930.34 14131440.55 12.24
1785919.81 14131434.72 12.27
1785934.15 14131348.89 12.27
1785933.89 14131370.44 12.27
1785929.49 14131483.86 12.27
1785928.37 14131489.77 12.27
1785928.90 14131380.42 12.34
1785938.22 14131444.52 12.40
1785920.34 14131355.19 12.40
1785920.99 14131341.57 12.47
1785926.31 14131374.84 12.50
1785919.52 14131485.54 12.53
1785933.20 14131343.90 12.53
1785919.71 14131442.36 12.53
1785927.85 14131357.62 12.57
1785918.66 14131371.53 12.63
1785926.44 14131479.01 12.63
1785934.90 14131506.30 12.66
1785940.19 14131511.68 12.70
1785942.94 14131446.62 12.73
1785923.29 14131379.01 12.73
1785924.83 14131445.05 12.80
1785929.52 14131451.68 12.80
1785927.59 14131346.30 12.89
1785940.71 14131504.37 12.96
1785935.13 14131479.33 12.96
1785922.34 14131347.12 12.99
1785920.30 14131452.07 13.12
1785942.88 14131452.46 13.22
1785937.27 14131450.92 13.25
1785920.70 14131476.32 13.25
1785924.73 14131455.06 13.58
1785938.94 14131470.21 14.01
1785935.43 14131459.35 14.11
1785933.30 14131468.31 14.17
1785921.62 14131461.42 14.17
1785919.22 14131471.23 14.17
1785929.00 14131459.78 14.24
1785943.30 14131467.20 14.47
1785925.78 14131471.00 14.53
1785923.35 14131466.57 14.70
1785968.20 14131300.99 10.43
1785961.15 14131307.65 10.56
1785966.76 14131393.05 10.60
1785957.67 14131311.78 10.66
1785949.83 14131317.75 10.79
1785965.87 14131410.40 10.86
1785967.78 14131417.46 10.93
1785949.34 14131412.44 10.96
1785955.83 14131389.77 10.99
1785959.41 14131415.49 11.02
1785945.24 14131427.50 11.06
1785950.88 14131401.91 11.09
1785965.09 14131384.72 11.09
1785946.48 14131398.07 11.12
1785960.03 14131408.63 11.15
1785956.72 14131397.15 11.15
1785946.98 14131407.16 11.15
1785953.96 14131406.04 11.19
1785943.76 14131419.13 11.19
1785961.02 14131388.72 11.22
1785957.18 14131422.05 11.25
1785949.54 14131422.31 11.25
1785957.54 14131366.87 11.25
1785964.17 14131398.92 11.29
1785944.02 14131388.82 11.35
1785964.53 14131345.48 11.48
1785949.21 14131389.28 11.48
1785953.47 14131336.26 11.52
1785960.40 14131426.41 11.52
1785951.77 14131429.63 11.55
1785964.46 14131490.19 11.55
1785959.77 14131376.61 11.58
1785948.45 14131358.96 11.58
1785957.48 14131381.73 11.65
1785952.49 14131329.99 11.65
1785961.61 14131341.24 11.68
1785943.50 14131437.83 11.71
1785943.56 14131495.67 11.78
1785955.44 14131341.38 11.78
1785949.47 14131381.96 11.81
1785965.12 14131334.42 11.81
1785965.74 14131326.61 11.81
1785945.76 14131500.79 11.81
1785962.46 14131494.89 11.84
1785965.94 14131428.94 11.84
1785965.28 14131436.13 11.91
1785953.24 14131375.86 11.94
1785967.35 14131370.38 11.94
1785944.12 14131381.73 11.94
1785949.14 14131364.21 11.98
1785960.59 14131371.53 11.98
1785945.27 14131347.15 12.01
1785959.67 14131501.32 12.01
1785958.59 14131484.49 12.04
1785954.75 14131491.64 12.04
1785944.38 14131373.86 12.04
1785944.91 14131353.81 12.04
1785963.15 14131319.69 12.07
1785964.99 14131360.67 12.07
1785946.19 14131327.89 12.11
1785960.82 14131330.09 12.11
1785959.25 14131437.77 12.14
1785949.99 14131339.80 12.14
1785963.64 14131507.58 12.14
1785958.30 14131346.23 12.14
1785964.43 14131484.16 12.14
1785955.97 14131441.80 12.17
1785967.65 14131511.39 12.27
1785951.37 14131434.62 12.27
1785959.12 14131354.43 12.27
1785956.82 14131322.74 12.30
1785958.95 14131361.78 12.30
1785944.68 14131334.42 12.34
1785956.20 14131478.78 12.47
1785967.06 14131447.02 12.47
1785951.67 14131504.63 12.47
1785943.96 14131480.55 12.50
1785964.63 14131458.53 12.50
1785966.92 14131440.92 12.53
1785946.12 14131505.84 12.53
1785944.65 14131487.86 12.60
1785950.42 14131487.96 12.60
1785963.15 14131452.86 12.63
1785950.45 14131441.74 12.63
1785950.06 14131493.70 12.66
1785965.32 14131519.59 12.70
1785947.93 14131447.97 12.73
1785966.60 14131466.54 12.80
1785962.66 14131479.14 12.83
1785954.10 14131516.87 12.86
1785950.22 14131481.01 12.86
1785954.13 14131511.03 12.89
1785966.07 14131474.81 12.89
1785952.82 14131498.40 12.96
1785947.67 14131514.01 13.09
1785951.47 14131456.60 13.09
1785955.97 14131452.01 13.12
1785965.28 14131534.35 13.16
1785961.84 14131515.36 13.16
1785962.95 14131529.07 13.19
1785948.68 14131475.92 13.32
1785961.05 14131464.57 13.39
1785957.21 14131459.65 13.52
1785952.98 14131528.97 13.52
1785947.67 14131519.82 13.58
1785953.67 14131467.75 13.58
1785965.78 14131540.85 13.62
1785943.96 14131462.11 13.91
1785958.36 14131534.75 14.07
1785966.50 14131546.46 14.07
1785983.20 14131288.09 10.10
1785972.50 14131297.02 10.20
1785992.51 14131282.81 10.50
1785989.40 14131393.97 10.50
1785970.76 14131396.43 10.53
1785979.36 14131405.19 10.60
1785987.07 14131420.38 10.63
1785983.33 14131436.32 10.63
1785974.37 14131400.50 10.66
1785984.25 14131388.68 10.73
1785978.80 14131417.16 10.73
1785990.91 14131491.08 10.76
1785980.38 14131292.20 10.76
1785988.28 14131285.50 10.79
1785973.98 14131426.78 10.83
1785976.54 14131436.62 10.89
1785986.41 14131426.35 10.93
1785976.04 14131390.82 10.93
1785993.30 14131404.43 10.96
1785985.46 14131401.28 10.96
1785971.06 14131385.37 11.02
1785976.18 14131412.04 11.02
1785969.15 14131403.35 11.06
1785990.81 14131411.26 11.06
1785991.07 14131496.23 11.12
1785979.39 14131333.47 11.12
1785985.33 14131446.95 11.15
1785982.18 14131395.77 11.15
1785979.98 14131384.78 11.19
1785981.62 14131341.11 11.29
1785968.43 14131379.50 11.29
1785971.09 14131408.53 11.29
1785968.89 14131500.43 11.32
